agendaID,calmeetID,agorder,agitem,agsubitem,agdescription,presenterID,agpublishlevel
2332,1596,6,1.3 Terms of Reference for Humanitarian Country Teams,,,0,0
2333,1596,7,1.4  Strengthening Humanitarian Coordination,,,0,0
2334,1596,8,II. Key Challenges and New Trends,,,0,0
2335,1596,9,2.1 Humanitarian Consequences of Urbanization,,,0,0
2336,1596,10,2.2 Humanitarian Space- Work Plan and Progress to Date,,,0,0
2337,1596,11,2.3 Invited Guest Speaker,,,0,0
2338,1596,12,2.4 Plans for World Humanitarian Day,,,0,0
2339,1596,13,2.5 Informal äóìOff the Recordäó Session on the Implications of the Financial Crisis for Humanitarian Financing,,,0,0
2340,1596,14,2.6 Civil Military Relations,,,0,0
2341,1596,15,III. Advocacy and Outreach Initiatives,,,0,0
2342,1596,16,3.1   Global Internally Displaced Persons Advocacy campaign and plans for inter-agency partnerships,,,0,0
2343,1596,17,3.2 IASC Sub-Working Group on Gender E-Learning äóñ Project,,,0,0
2344,1596,18,IV. Business Session,,,0,0
2345,1596,19,4.1 Review of IASC products,,,0,0
2347,1596,21,4.3 Venue Proposal for the November IASC WG Meeting,,,0,0
2348,1596,22,AOB,,,0,0
2349,1596,23,Items circulated electronically to IASC,IASC EWEA Report March to June 2009,,0,0
2271,1595,2,II Briefing on the Health and Nutrition Tracking Service (HNTS),NULL,will provide a briefing on this inter-agency partnership located at WHO. He will present on HNTS objectives and provide some suggestions on the future revised Work Plan 2009. (Please note: this presentation was cancelled due to unforeseen circumstances.),1635,0
2272,1595,1,I Briefing on the Humanitarian and Refugee Situation in DRC & Uganda,NULL,"will provide a briefing on the preliminary findings of Amnesty International's recent research mission to Uganda to interview recent refugees fleeing from the DRC (Northern Kivu). Ms. Schick's presentation will include the humanitarian situation of DRC refugees in Uganda (the situation at the border in Ishasha, and in the Nakivale resettlement camp near Mbarara), as well as  testimonies of DRC refugees on various human rights violations in DRC, near Rutshuru.",1640,0
2291,1595,0,"Summary Note, IASC Weekly Meeting on the Humanitarian and Refugee Situation in DRC & Uganda, 10 December 2009",NULL,,1,0
2268,1593,1,I The Global Health Cluster: Working to Improve the Effectiveness of Humanitarian Health Action,NULL,"will provide a briefing on the Global Health Cluster (GHC). The GHC has made significant progress in developing partnerships and in building system-wide capacities. At the last GHC meeting in New York (11-13 November 2008), the GHC made important decisions concerning priority areas of work based on lessons learned so far, and future funding mechanisms, that are documented in its Strategic Framework 2009-2011. The presentation will include a GHC workplan that would respond more appropriately to country cluster needs.",959,0
2269,1593,2,II Briefing on the Humanitarian Situation in Georgia,NULL,will provide an update on the humanitarian situation in Georgia. This will include additional challenges to the country and the humanitarian actors on the ground in view of approaching winter season.,1634,0
2265,1592,1,Documents,NULL,NULL,35,0
2263,1591,1,I Briefing on the New Political and Humanitarian Environment in the Central African Republic (CAR),NULL,"will brief on the recent political, developmental and humanitarian environment in the Central African Republic. Years of neglect by the international community means that the CAR is further away than most African countries from reaching the MDG goals. At the same time, an inclusive political dialogue between the government and rebel groups has created a fragile stability and wider window for humanitarian action. Mr. Mdoe will outline how more international assistance can help bring momentum for progress.",1151,0
2264,1591,2,II Briefing on the Situation of Internally Displaced Children in CAR,NULL,"will brief on internally displaced children in the Central African Republic (CAR). These children face serious protection problems stemming from ongoing violence and insecurity and their nutrition, health, education, and shelter needs remain largely unmet. Ms. Perez will highlight the legal and protection gaps faced by displaced children in CAR, as well as recommendations to address these concerns.",1512,0
2280,1591,0,"Summary Note, IASC Weekly Meeting on the New Political & Humanitarian Environment, and the Situation of IDPs in CAR, 26 November 2008",NULL,NULL,1,0
2259,1589,1,I Briefing on the Protection Challenges in the Humanitarian Context in Haiti,Briefing on the Protection Challenges in the Humanitarian Context in Haiti,will provide a briefing on her recent mission to Haiti and the protection challenges in the humanitarian context in the country. She will also give an update on the process for revision of the Pilot Manual of the IASC Operational Guidelines on Protecting Persons Affected by Natural Disasters.,1584,0
2260,1589,2,II Briefing on the Humanitarian Response to the Floods in Yemen,Briefing on the Humanitarian Response to the Floods in Yemen,"will provide a briefing on the humanitarian response to the Yemen floods (24-25 October 2008), which affected eastern Yemen, particularly Wadi Hadramout valley and the coastal areas. These floods are considered to be one of the most serious natural disasters in Yemen in the last decades, with an estimated 20,000 äóñ 25,000 displaced persons.",1601,0
2273,1589,0,"Summary Note, IASC Weekly Meeting on the Humanitarian Response to the Floods in Yemen, and Protection Challenges in Haiti, 12 November 2008",NULL,NULL,1,0
2255,1588,0,Invitation,NULL,NULL,1218,0
2499,1583,2,Background Documents,,,0,0
2445,1580,1,List of CAP 2009 Focal Points,,,0,0
2448,1580,2,The Monitoring and Evaluation System for Consolidated Appeals,,,0,0
2446,1579,0,Note for the file,,,0,0
2447,1578,0,Note for the file,,,0,0
2366,1577,1,Documents,,,0,0
2395,1577,0,Note for the file,,,0,0
2365,1576,0,Note for the file,,,0,0
2318,1574,0,Documents,,,0,0
2253,1573,1,I Briefing on the IASC Gender Standby Capacity (GenCap),NULL,"will provide a briefing on the IASCäó»s Standby Capacity (GenCap). The IASC Gender Standby Capacity (GenCap) is a pool of gender advisers at a P-4/ P-5 level to be deployed on short notice to support the United Nations Humanitarian Coordinator/Resident Coordinator (HC/RC), the humanitarian country teams (UNCT), and gender networks in humanitarian emergencies. The Norwegian Refugee Council (NRC) is administering the project. The primary role of the gender advisers is to facilitate the establishment of sustainable inter-agency mechanisms and build capacity to ensure that the needs and capabilities of women, girls, boys and men are taken into consideration in the planning and implementation in all sectors/clusters of emergency response. The project is a critical part to building inter-agency capacity on the integration of cross-cutting issues into the cluster approach. Since its start in June 2007, 22 GenCap Advisors have been deployed to support 17 humanitarian operations. The presentation will highlight the areas in which NGOs can benefit from a GenCap advisor (i.e. training etc.).",1607,0
2254,1573,0,"Summary Note, IASC Weekly Meeting on the IASC Gender Standby Capacity, 22 October 2008",NULL,NULL,1,0
2250,1572,1,I Debriefing on the Inter-Agency Real Time Evaluation (IA-RTE) in Myanmar,NULL,"will provide a debriefing on the Inter-Agency Real Time Evaluations (IA-RTE) in Myanmar. Mr. Baker joined the four-persons IA-RTE team as a Senior Evaluator. The team has recently completed its field work in Myanmar and this debriefing for the IASC in Geneva follows similar sessions in Yangon and in Bangkok. The session will begin with a short introduction on the objectives and methodology adopted, followed by an overview of main  findings.",1604,0
2251,1572,2,II AOB,NULL,"will briefly introduce this publication. Until recently, he was World Vision's Humanitarian and Emergency Affairs Director for Asia and Pacific and involved in leading World Vision's Myanmar response.",1605,0
2261,1572,0,"Summary Note, IASC Weekly Meeting on the Inter-Agency Real Time Evaluation (IA RTE) in Myanmar",,NULL,1,0
2229,1571,0,Document,NULL,NULL,0,0
2226,1569,1,I Briefing on the Guidelines for the Interaction and Coordination of Military and Civilian Actors in Afghanistan.,,"will introduce the recently developed Guidelines on Interaction and Coordination of Humanitarian and Military actors in Afghanistan. The Guidelines have been signed in May this year after long negotiations with relevant actors, including UN, NGOs, donors and the military.",945,0
2227,1569,2,NULL,NULL,"will  participate  in  the  meeting  via  audio  link from Kabul to comments  on  the  situation  in  the  field, including the development and provide implementation of the guidelines.",1597,0
2228,1569,3,NULL,NULL,"will  participate  in  the  meeting  via  audio  link from Kabul to comments  on  the  situation  in  the  field, including the development and provide implementation of the guidelines.",1598,0
2278,1569,0,"Summary Note, IASC Weekly Meeting on the Guidelines for Interaction and Coordination of Military and Civilian Actors in Afghanistan, 15 October 2008",NULL,NULL,1,0
2222,1568,1,"I ""Neglected Emergencies: Forgotten But Not Gone"" from the World Vision Journal of Human Development.",NULL,"will provide a briefing on a recent issue of World Vision's Global Future journal entitled - ""Neglected Emergencies: Forgotten But Not Gone"".",1034,0
2223,1568,2,II IASC Operational Guidelines on Protecting Persons Affected by Natural Disasters.,,"will present the work that has been undertaken over the past year, as well as the challenges. In particular, the process for the revision of the Pilot Manual to the guidelines will be presented.",1584,0
2224,1568,3,III AOB,NULL,NULL,0,0
2216,1564,0,Agenda and Documents,NULL,NULL,0,0
2215,1563,0,Agenda and Documents,NULL,NULL,0,0
2221,1562,2,Agenda,NULL,NULL,0,0
2274,1562,3,Integration and Humanitarian Action,NULL,NULL,0,0
2275,1562,4,Country specific humanitarian challenges,NULL,NULL,0,0
2276,1562,5,Security,NULL,NULL,0,0
2277,1562,6,Lunch Session äóñ Principals only,NULL,NULL,0,0
2279,1562,7,For Information,NULL,NULL,0,0
2285,1562,0,Summary Record and Action Points,NULL,NULL,0,0
2316,1562,1,Logistics,,,0,0
2211,1560,0,Documents,NULL,NULL,0,0
2208,1559,1,I Briefing on the OHCHRäó»s  recent mission to Georgia,NULL,"will share her recent experiences from the mission, and the main objectives of the mission, such as strengthening the OHCHR presence in the country and providing support to the UN country team in Georgia in relation to assessing the HR situation.",1567,0
2209,1559,2,II Update on the gendered impact of violence in the Georgia conflict,NULL,"will address the specific vulnerabilities that elderly, youth, men, women, boys and girls facing in Georgia having fled from South Ossetia and bordering villages and towns.",1568,0
2213,1559,0,"Summary Note, IASC Weekly Meeting on the OHCHR's Mission to Georgia and the Gendered Impact of Violence in the Georgia conflict, 17 September 2008",NULL,NULL,0,0
2205,1557,1,I. Briefing on the GBV Subcluster System in Kenya,,"will provide a briefing on the development of the GBV subcluster system in Kenya, focusing on its set up and the coordination, and will address questions including what has worked and what could have been done better.",1560,0
2214,1557,0,"Summary Note, IASC Weekly Meeting on the GBV Subcluster System in Kenya, 10 September 2008 ",NULL,NULL,1,0
2203,1556,1,I. Briefing on humanitarian issues discussed at UNFCCC Climate Change Negotiations,NULL,"Ms. Jenty Kirsch-Wood will provide a brief update on issues of humanitarian concern discussed in the recent UNFCCC Climate Change Negotiations. Mr. Robert Mister, IFRC, will provide information on the next steps for IASC engagement to the UNFCCC process.",1213,0
2204,1556,2,II. AOB,NULL,NULL,0,0
2207,1556,0,Summary Note and Participants List (Humanitarian Issues discussed in the UNFCCC Climate Change Negotiations),NULL,NULL,0,0
2199,1554,1,I. Update on Pandemic Influenza Contingency,NULL,"OCHA's Pandemic Influenza Contingency Section will give a briefing on the current global pandemic influenza preparedness status and developments, including an update on planning for an interagency simulation event.",1314,0
2200,1554,2,II. Update on ECOSOC,NULL,"Ms. Loretta Hieber-Girardet, OCHA's Policy Development Section will provide an update on the ECOSOC negotiations on the resolution on äóÖStrengthening of the coordination of emergency humanitarian assistance of the United Nations.äó»",998,0
2201,1554,3,III. AOB,NULL,NULL,0,0
2202,1554,0,Summary Note and Participants list (Pandemic Influenza Preparedness and Update on the 2008 ECOSOC),NULL,NULL,0,0
2195,1553,1,I. Briefing on initiatives in the West Africa region,NULL,"Mr. Herví© Ludovic de Lys will brief on a number of ongoing initiatives in the West Africa region, including: natural disaster preparedness and capacity building of Country Teams and Governments, and the upcoming 2009 regional West Africa CAP.",991,0
2196,1553,2,II. OCHA/ISDR Guidance and Indicator Package for Implementing Priority Five of the Hyogo Framework for Action,NULL,"Mr. Dusan Zupka will provide an introduction to the recently developed ""OCHA/ISDR Guidance and Indicator Package for Implementing Priority Five of the Hyogo Framework for Action (HFA)"". He will further brief on ongoing roll out activities.",294,0
2197,1553,3,III. AOB,NULL,NULL,0,0
2193,1551,1,"I. Food crisis in West, Central and East Africa",NULL,"Dr. Eric Laroche will give an update on the health impact of the global food crisis in the Horn of Africa. Ms. Ute Kollies (GCMS), OCHA,  will brief on a variety of combined factors and their impact on a food crisis in West, Central and East Africa.",79,0
2194,1551,2,II. AOB,NULL,NULL,0,0
2198,1551,0,Summary Note and Participants list (Food crises in Africa),NULL,NULL,0,0
2212,1550,0,Agenda and Documents,NULL,NULL,0,0
2189,1548,1,I. Alternative ways of humanitarian intervention in the context of limited access,NULL,Intersos manages an assistance programme in Somalia through remote control from outside. Mr. Marco Rotelli will address the question äóìWhat are the impacts of this alternative approach on the quality and quantity of the aid program?äó,1519,0
2190,1548,2,II. Tools to identify environmental impacts of natural disasters,NULL,"Mr. Roy Brooke, and Ms. Mirja Peters, Joint UNEP/OCHA Environment Unit will provide an introduction to environmental emergencies and brief on the Hazard Identification Tool (HIT) and the Flash Environmental Assessment Tool (FEAT).",1252,0
2191,1548,3,III. AOB,NULL,NULL,0,0
2186,1547,1,I. Health response to the recent disasters in China and Myanmar,NULL,"Mr. Eric Laroche, Assistant Director-General, WHO, will brief on the health response to the recent disasters in China and Myanmar. Mr. Richard Garfield, Health Nutrition Tracking Service, WHO, will brief on recent health data obtained in Myanmar.",79,0
2187,1547,2,II. Briefing on High Level Fact-Finding Mission of the Human Rights Council to Gaza,NULL,"Mr. James Heenan, OHCHR, will brief on the recent High Level Fact-Finding Mission of the Human Rights Council to Gaza led by Archbishop Tutu. The Mission investigated the November 2006 bombing of Beit Hanoun, which resulted in 19 deaths.",1441,0
2188,1547,3,III. AOB,NULL,NULL,0,0
2192,1547,0,"Summary Note and Participants list (Health Response in China and Myanmar, and High Level Fact-Finding Mission to oPt)",NULL,NULL,0,0
2181,1546,1,I. Refugees International's assessment mission in Eastern Chad,NULL,will brief on the Refugees International's assessment mission in Eastern Chad on the humanitarian response to the situation of refugees and IDPs and on the ability of the European and UN Peacekeeping forces to respond to security threats.,962,0
2182,1546,2,II. IRIN's coverage of the humanitarian impact of climate change,NULL,will give a presentation on the new IRIN In-Depth section on the humanitarian impact of climate change. It will include a 5-7 minute projection of recently produced IRIN film material on the same topic.,1290,0
2183,1546,3,III. AOB,NULL,"will give a short briefing on her mission in Myanmar, including the establishment of an OCHA office.",215,0
2185,1546,0,Summary Note and Participants list (Chad and IRIN/Climate Change),NULL,NULL,0,0
2178,1543,1,I. Humanitarian situation in Afghanistan,NULL,will provide an update on the humanitarian situation in Afghanistan.,1506,0
2179,1543,2,II. Update on the post election displacement and protection in Kenya,NULL,will give a short briefing on his six-month mission to UNHCR Branch Office Kenya to respond to the post election displacement.,1507,0
2180,1543,3,III. AOB,NULL,"will brief on the outcome of the IASC Working Group meeting, 18-20 June, 2008.",1365,0
2184,1543,0,Summary Note and Participants list (Afghanistan and Kenya),NULL,NULL,0,0
2171,1542,0,Documents,NULL,NULL,0,0
2169,1541,1,I Civil-Military Coordination in Cyclone Nargis Response Operation.,NULL,"Fredrik recently returned from Bangkok, where he worked with US and French military units in the response operation to Cyclone Nargis.  He will brief on the challenges using military assets in a humanitarian operation in a highly politicized context.",1496,0
2170,1541,2,II Update on the Humanitarian Situation in Djibouti,NULL,"Dr. Aloys Kamuragiye, UNICEF Representative in Djibouti, will provide a briefing on the worsening humanitarian situation in Djibouti, focusing on the impact of ongoing drought and UNICEF's emergency response.",1497,0
2173,1541,3,AOB,NULL,"Ms. Julianne Di Nenna, Staff Development Officer of OCHA, will brief on the upcoming pilot Humanitarian Field Coordination Program, especially on the possibility of partnership with agencies on staff learning on humanitarian field coordination.",0,0
2175,1541,0,Summary Notes,NULL,NULL,0,0
2166,1540,0,Invitation,NULL,NULL,0,0
2162,1537,1,I. Sri Lanka,NULL,"will brief on the urgent concerns of IDPs, focusing specifically on Mannar, which is located in Northern Sri Lanka. The other focus will be threats and attacks on humanitarian actors, including killings and disappearances.",1266,0
2163,1537,2,II. oPt,NULL,will highlight the findings of an OCHA-UNRWA survey carried out among 67 Palestinian communities residing on both sides of the barrier in the northern Ramallah governorate.,1487,0
2164,1537,3,AOB,NULL,"and Mr. Alfred Nabeta, Humanitarian Affairs Officer (OCHA GCMS) will give a short (max 10 min) briefing on the situation of the victims of xenophobic attacks in South Africa.",1488,0
