agendaID,calmeetID,agorder,agitem,agsubitem,agdescription,presenterID,agpublishlevel
580,10,2,IASC Task Force on HIV/AIDS in Emergency Settings,NULL,NULL,0,2
581,10,2,IASC Task Force on Human Rights and Humanitarian Assistance,NULL,NULL,0,2
582,10,2,IASC Task Force on Natural Disaster,NULL,NULL,0,2
583,10,2,IASC Task Force on Training,NULL,NULL,0,2
584,10,2,IDP's: Focus on Liberia,NULL,NULL,0,2
585,10,2,Strengthened Humanitarian Dialogue and New Partner,NULL,NULL,0,2
586,10,2,TF in Telecommunications,NULL,NULL,0,2
587,10,2,TF on Strengthening Field Information Management,NULL,NULL,0,2
588,10,3,Organizational Matters,NULL,NULL,0,2
1207,10,0,Summary Record and Action Points,NULL,NULL,0,2
556,9,1,Follow-up Matrix,NULL,NULL,0,2
557,9,1,Revised Annotated Agenda,NULL,NULL,0,2
558,9,2,Consolidated Appeals Process (CAP),NULL,NULL,0,2
559,9,2,Darfur Crisis Response,NULL,NULL,0,2
560,9,2,Discussion on Integrated Missions,NULL,NULL,0,2
561,9,2,Early Warning - Early Action,NULL,NULL,0,2
562,9,2,Floods in Bangladesh: Lessons Learned for the Future,NULL,NULL,0,2
563,9,2,Follow-up to the ECOSOC Humanitarian Segment,NULL,NULL,0,2
564,9,2,Good Humanitarian Donorship: Preparations for the Ottawa Meeting,NULL,NULL,0,2
565,9,2,Internally Displaced Persons,NULL,NULL,0,2
566,9,2,Locust in Africa Œæ,NULL,NULL,0,2
567,9,3,AOB,NULL,NULL,0,2
1208,9,0,Summary Record and Action Points,NULL,NULL,0,2
542,8,1,Agenda,NULL,NULL,0,2
543,8,1,Follow-up Matrix,NULL,NULL,0,2
544,8,2,Common Services,NULL,NULL,0,2
545,8,2,Consolidated Appeals Process (CAP),NULL,NULL,0,2
546,8,2,Country Specific Discussion: Iraq,NULL,NULL,0,2
547,8,2,Country Specific Discussion: Northern Uganda,NULL,NULL,0,2
548,8,2,Follow up to the High Level Humanitarian Forum,NULL,NULL,0,2
549,8,2,Good Humanitarian Donorship,NULL,NULL,0,2
550,8,2,Human Rights and Humanitarian Actions,NULL,NULL,0,2
551,8,2,Humanitarian Impact of SanctionsŒæ,NULL,NULL,0,2
552,8,2,Internally Displaced Persons,NULL,NULL,0,2
553,8,2,Protection from Sexual Exploitation and Abuse in Humanitarian Settings,NULL,NULL,0,2
554,8,2,Protection of Civilians,NULL,NULL,0,2
555,8,2,Review of Emerging Crisis Œæ,NULL,NULL,0,2
1209,8,0,Summary Record and Action Points,NULL,NULL,0,2
528,7,1,Summary Record and Action Points,NULL,NULL,0,2
529,7,1,Agenda,NULL,NULL,0,2
530,7,1,Follow-up Matrix,NULL,NULL,0,2
531,7,2,Chairpersonäó»s Introduction,NULL,NULL,0,2
532,7,2,Common Tools and Services,NULL,NULL,0,2
533,7,2,Consolidated Appeals Process (CAP),NULL,NULL,0,2
534,7,2,External review of the IASC: Follow-up,NULL,NULL,0,2
535,7,2,IASC TF on Emergency on Telecommunications,NULL,NULL,0,2
536,7,2,IASC TF on Natural Disasters,NULL,NULL,0,2
537,7,2,IASC TF on Strengthening Field Information Management,NULL,NULL,0,2
538,7,2,IDP situation in the Russian Federation,NULL,NULL,0,2
539,7,2,Internally Displaced Persons Œæ,NULL,NULL,0,2
540,7,2,Preparations for the 2004 ECOSOC Humanitarian Segment,NULL,NULL,0,2
541,7,2,Preparations for the Humanitarian Summit on Security and the IASC Principals Meeting,NULL,NULL,0,2
505,6,1,Action Points,NULL,NULL,0,2
506,6,1,Agenda,NULL,NULL,0,2
507,6,1,Summary Record,NULL,NULL,0,2
508,6,1,Follow-up Matrix,NULL,NULL,0,2
509,6,2,Contact Group on Humanitarian Financing,NULL,NULL,0,2
510,6,2,Explosive Remnants of War,NULL,NULL,0,2
511,6,2,IASC 2004 Workplan,NULL,NULL,0,2
512,6,2,Military-Humanitarian Interface,NULL,NULL,0,2
513,6,2,Northern Uganda,NULL,NULL,0,2
514,6,2,Preliminary Findings of the IDP Protection Survey and IDP Response Matrix,NULL,NULL,0,2
515,6,2,Preparations for the IASC Plenary,NULL,NULL,0,2
516,6,2,Review of the work of the IASC Subsidiary Bodies,NULL,NULL,0,2
517,6,2,Sub-Working Group on CAP,NULL,NULL,0,2
518,6,2,Taskforce on Emergency Telecommunications,NULL,NULL,0,2
519,6,2,Taskforce on Field Information Management,NULL,NULL,0,2
520,6,2,Taskforce on Gender and Humanitarian Assistance,NULL,NULL,0,2
521,6,2,Taskforce on HIV/AIDS in Emergency Settings,NULL,NULL,0,2
522,6,2,Taskforce on Human Rights and Humanitarian Assistance,NULL,NULL,0,2
523,6,2,Taskforce on Natural Disasters,NULL,NULL,0,2
524,6,2,Taskforce on Preparedness and Contingency Planning,NULL,NULL,0,2
525,6,2,Taskforce on Protection from Sexual Exploitation and Abuse,NULL,NULL,0,2
526,6,2,Taskforce on Sanctions,NULL,NULL,0,2
527,6,2,Taskforce on Training,NULL,NULL,0,2
494,5,1,Agenda,NULL,NULL,0,2
495,5,1,Follow-up Matrix,NULL,NULL,0,2
496,5,2,Consolidated Appeals Process (CAP),NULL,NULL,0,2
497,5,2,Education in Emergencies and the INEE Minimum Standards Process,NULL,NULL,0,2
498,5,2,Humanitarian Access in the Indonesian Province of Aceh,NULL,NULL,0,2
499,5,2,IASC Workplan,NULL,NULL,0,2
500,5,2,Internally Displaced Persons (IDPs),NULL,NULL,0,2
501,5,2,Iraq,NULL,NULL,0,2
502,5,2,Liberia,NULL,NULL,0,2
503,5,2,Preparations for the HC Retreat,NULL,NULL,0,2
504,5,3,AOB,NULL,NULL,0,2
1210,5,0,Summary Record and Action Points,NULL,NULL,0,2
482,4,1,Agenda,NULL,NULL,0,2
483,4,1,Summary Record and Action Points,NULL,NULL,0,2
484,4,1,Follow-up Matrix,NULL,NULL,0,2
485,4,1,Information for Participants,NULL,NULL,0,2
486,4,2,Consolidated Appeals Process (CAP),NULL,NULL,0,2
487,4,2,Humanitarian Financing,NULL,NULL,0,2
488,4,2,Internally Displaced Persons (IDPs),NULL,NULL,0,2
489,4,2,Follow-Up Matrix,NULL,NULL,0,2
490,4,2,Preparedness and Response to Natural Disasters,NULL,NULL,0,2
491,4,2,Protection from Sexual Exploitation and Abuse,NULL,NULL,0,2
492,4,2,Review of Global Humanitarian Situation,NULL,NULL,0,2
493,4,3,AOB,NULL,NULL,0,2
470,3,1,Agenda,NULL,NULL,0,2
471,3,1,Summary Record and Action Points,NULL,NULL,0,2
472,3,1,Follow-up Matrix,NULL,NULL,0,2
473,3,1,Information for Participants,NULL,NULL,0,2
474,3,2,Consolidated Appeals Process (CAP),NULL,NULL,0,2
475,3,2,Contingency Planning,NULL,NULL,0,2
476,3,2,HIV/AIDS in Emergency Settings,NULL,NULL,0,2
477,3,2,Horn of Africa,NULL,NULL,0,2
478,3,2,Humanitarian Information Centers,NULL,NULL,0,2
479,3,2,Internally Displaced Persons (IDPs),NULL,NULL,0,2
480,3,2,Southern Africa Crisis,NULL,NULL,0,2
481,3,2,Training,NULL,NULL,0,2
2249,0,1,I Debriefing on the Inter-Agency Real Time Evaluation (IA-RTE) in Myanmar,NULL,"will provide a debriefing on the Inter-Agency Real Time Evaluations (IA-RTE) in Myanmar. Mr. Baker joined the four-persons IA-RTE team as a Senior Evaluator. The team has recently completed its field work in Myanmar and this debriefing for the IASC in Geneva follows similar sessions in Yangon and in Bangkok. The session will begin with a short introduction on the objectives and methodology adopted, followed by an overview of main  findings.",0,0
2258,0,1,I Briefing on the Humanitarian Response to the Floods in Yemen,Briefing on the Humanitarian Response to the Floods in Yemen,"will provide a briefing on the humanitarian response to the Yemen floods (24-25 October 2008), which affected eastern Yemen, particularly Wadi Hadramout valley and the coastal areas. These floods are considered to be one of the most serious natural disasters in Yemen in the last decades, with an estimated 20,000 äóñ 25,000 displaced persons.",1601,0
2262,0,1,Briefing on the New Political and Humanitarian Environment in the Central African Republic (CAR),NULL,"Mr. Mahimbo Mdoe, UNICEF Representative to the Central African Republic, will brief on the recent political, developmental and humanitarian environment in the Central African Republic. Years of neglect by the international community means that the CAR is further away than most African countries from reaching the MDG goals. At the same time, an inclusive political dialogue between the government and rebel groups has created a fragile stability and wider window for humanitarian action. Mr. Mdoe will outline how more international assistance can help bring momentum for progress.",1151,0
2267,0,1,I The Global Health Cluster: Working to Improve the Effectiveness of Humanitarian Health Action,NULL,"Ms. Erin Kenney, Technical Officer, Global Health Cluster Secretariat (Health Action in Crises), WHO,will provide a briefing on the Global Health Cluster (GHC). The GHC has made significant progress in developing partnerships and in building system-wide capacities. At the last GHC meeting in New York (11-13 November 2008), the GHC made important decisions concerning priority areas of work based on lessons learned so far, and future funding mechanisms, that are documented in its Strategic Framework 2009-2011. The presentation will include a GHC workplan that would respond more appropriately to country cluster needs.",959,0
2270,0,1,Briefing on the Humanitarian and Refugee Situation in DRC & Uganda,NULL,"will provide a briefing on the preliminary findings of Amnesty International's recent research mission to Uganda to interview recent refugees fleeing from the DRC (Northern Kivu). Ms. Schick's presentation will include the humanitarian situation of DRC refugees in Uganda (the situation at the border in Ishasha, and in the Nakivale resettlement camp near Mbarara), as well as  testimonies of DRC refugees on various human rights violations in DRC, near Rutshuru.",1640,0
2283,0,1,Topic(s) and speaker(s) tbc. An agenda and invitation will be sent out in due time.,NULL,NULL,0,0
2288,0,0,"Agenda, Inter-Agency Principal Consultation on Gaza ",NULL,,0,7
2292,0,0,"Summary Note, IASC Weekly Meeting on the Outputs of the IASC Task Force on Safe Access to Firewood and Alternative Energy in Humanitarian Settings, 01 October 2008",NULL,,1,0
2295,0,1,I UNRWA: Briefing on the current crisis in Gaza,NULL,will provide an update on the current Gaza crisis from an UNRWA perspective.,1319,0
2299,0,0,Agenda and Documents,,,0,0
2310,0,1,I Regional Inter-Agency Humanitarian Coordination Mechanisms in Latin America and the Caribbean,,"will provide a briefing on the Risk, Emergency and Disaster Group for Latin America and the Caribbean (REDLAC), including its work on emergency response, preparedness and information management.  He will also brief on one of the regional tools developed by the REDLAC - the Rapid Need Assessment methodology - and its application to needs assessment in the region.",1028,0
2321,0,1,I Update on the Work of the IASC Task Force on Climate Change:  How Humanitarian Organisations Engage in the Climate Change Negotiations and in Mainstreaming Climate Change Adaptation into Policies and Operations.,,"will brief on the United Nations Framework Convention on Climate Change (UNFCCC). The presentation will include a debriefing on the Poznan Climate Change Conference (COP 14, December 2008), highlighting how the IASC successfully contributed to the negotiation and advocacy process, and the preparation for the Copenhagen Climate Change Conference (COP 15, December 2009). Ms. Michelsen will also highlight the work of the IASC Task Force on Climate Change, including submissions to the UNFCCC on: (a) disaster risk reduction strategies/risk management practices and (b) migration and displacement, as well as regional consultation that can support agencies to integrate climate change risk management into their work.",1631,0
2359,0,1,Agenda,,,0,0
2367,0,1,Debriefing on the 73rd IASC Working Group Meeting,,"Mr. Simon Lawry-White, Chief of the IASC Secretariat will provide an update on the outcomes of the last 73rd IASC Working Group Meeting, hosted by Interaction in Washington, USA, on 18-20 March 2009.  The Working Group discussed and agreed on a number of policy and operational issues including among others; Consolidation and harmonisation of needs assessments, Humanitarian Country Teams, Strengthening humanitarian coordination, urbanization, Humanitarian space, Plans for World Humanitarian Day, and IASC contributions for SPHERE revision process.",0,1
2376,0,1,"Update on DRC I: Humanitarian Update-- DRC Ms. Gloria Fernandez, the outgoing OCHA Head of Office in the Democratic Republic of Congo (DRC) who had served in DRC since August 2006, will provide an overview of the ongoing humanitarian response in the Kivu provinces and in the Haut Uele district.  Ms. Fernandez will brief on the latest developments in the DRC and actions taken by OCHA to respond to humanitarian needs and adapt to the context (outreach strategy, coordination challenges etc), provide a brief description of the various coordination tools and funding mechanisms used in the DRC (implementation of humanitarian reform, CERF etc) and answer to questions on specific coordination challenges (eg integrated mission, status of clusters).",,,0,1
2377,0,1,"I:ŒæŒæŒæWMO's Briefing on Risk Identification and Assessments Dr. Maryam Golnaraghi, Chief of Disaster Risk Reduction Programme of WMO will brief on WMO's efforts in support of Risk identification and assessments to support risk reduction and risk transfer markets. WMO Disaster Risk Reduction (DRR) Programme's, a strategic plan has been developed to contribute more effectively to three components of disaster risk management including, (i) risk identification and assessment, (ii) risk reduction such as sectoral planning, early warning systems, and emergency preparedness programmes, and (iii) financial risk transfer mechanisms such as Catastrophe Insurance and Weather Risk Management markets. A fundamental requirement for effective DRR is the availability of historical and real-time systematic and consistent observations of hydro-meteorological parameters, complemented with other forecast products providing information on expected patterns of hazards from the next hour to longer time frames. This must be complemented with tools and methodologies for hazard analysis, mapping and probabilistic risk modelling.Œæ Dr. Golnaraghi will present on how WMO is working to support capacity development at the national level in this area.",,,0,1
2387,0,1,I: FAO's Approach to Disaster Risk Management,,"Ms. Jennifer Nyberg , Coordinator of FAO's Disaster Risk Management Group  will brief on the FAO approach to Disaster Risk Management (DRM).  The FAO-DRM's aim is to reduce the vulnerability of people before, during and after disasters through risk assessment, risk reduction (preparedness, prevention and mitigation), and emergency response and rehabilitation.  The presentation will include how FAO focuses on recovery and rehabilitation to increase community resilience, and on how  FAO uses a sustainable livelihoods framework (SLF).  Ms. Nyberg  will also brief on the DRM-related projects such as:  hazard risk preparedness in agriculture and good practice in South and South East Asia; local emergency preparedness in Caribbean countries highly prone to hurricane related disasters; lessons learned from nutrition in emergencies; disaster risk reduction projects in Belize, China, Moldova, Nepal and Pakistan; cross-border collaboration to manage and reduce risk of transboundary animal and plant pests and diseases, including desert locusts; and emergency livestock and seed assessment guidelines.  The presentation will also address FAO's livelihood-based approach to climate change adaptation at grass roots level, including piloting of agricultural practices in Bangladesh and building capacity for rural populations to adapt to climate change.  FAO works closely with the UNFCCC to develop good practice examples of adaptation to climate change and climate variability.",0,0
2389,0,1,"Improving Disaster Response by Reducing Negative Environmental Impacts: Sri Lanka Case Study The link between disasters and the environment is widely recognized, but practical steps to reduce the impacts of disaster on the environment, and the contribution of environmental conditions on the severity of disasters, are often missing in relief and recovery operations.  Experience in the field indicates that the issue is not so much a lack of tools to assess or address environment-disaster linkages, but rather challenges related to the practical application of these tools. Pro-Act Network is an international network of environmental professionals and partners which promotes environmental security and climate change solutions through sound environmental management. Pro-Act, with CARE International, has been playing a support role to many of the IASC clusters. Mr. Charles Kelly, Pro-Act Network, will provide an overview of CARE and Pro-Act's work integrating environment as a cross-cutting issue in the different clusters and more generally in disaster response.  Mr. Kelly will provide an example of this work based on his recent mission to Sri Lanka--the mission's objective was to improve integration of environmental issues into shelter cluster relief operations.",,,0,0
2396,0,1,"Cluster Implementation--Reflections from Ethiopia and Myanmar Presenters: Mr. Fidele Sarassoro, Resident and Humanitarian Coordinator, Ethiopia Mr. Bishow Parajuli, Resident and Humanitarian Coordinator, Myanmar The cluster approach was introduced in Ethiopia in 2007, and in Myanmar in 2008 in response to Cyclone Nargis.  Mr. Sarassoro and Mr. Parajuli will discuss the opportunities presented and challenges encountered in implementing the cluster approach in Ethiopia and in Myanmar.",,,0,0
2402,0,0,Agenda,,,0,0
2424,0,1,"Briefing on Military Exercises in 2009 with a humanitarian component (NATO exercise, Asia-Pacific focused exercise, US-military sponsored exercise) ",,"Each year OCHA's Civil Military Coordination Section (CMCS) and UN Humanitarian Civil Military Coordination (CMCoord) Officers worldwide, along with some other humanitarian organizations, are invited to attend series of  military exercises to ensure that humanitarian scenarios included in such exercises are realistic and generate suitable activity within the military command chain. OCHA CMCoord staff are involved not only in the exercise phase itself, but also in the planning phase, to ensure that suitable material is included to educate the military personnel, influence military planning and gain visibility of humanitarian action with the ultimate aim of smoothing interaction between humanitarian and military actors in the field.  Mr. Alan Butterfield and Mr. Frederik Wallenberg, OCHA's CMCS, will outline OCHA's involvement in these exercises, rational for such involvement and discuss the advantages and disadvantages of such interaction.",0,0
2426,0,1,"Update on the humanitarian situation in the Vavuniya area, Sri Lanka Mr. Mark Cutts, who recently returned from his short term assignment in Sri Lanka where he worked as OCHA's Senior Coordinator in the Vavuniya area, will provide an update on the humanitarian situation in the Manik Farm IDP Camps. He will report on the general situation in the camps and coordination arrangements.",,,0,0
2427,0,1,UNHCR briefing on IDP Relief Operation in Pakistan,,"Ms. Joan Allison, Senior Desk Officer for Pakistan, UNHCR, will will provide an overview of UNHCR's IDP relief operation and share some ideas on the future of the UNHCR's operations.",0,0
2428,0,1,"RSG on the Human Rights of IDPs' Debriefing on his recent visits to Chad, Central Africa Republic and Sri Lanka",,"Mr. Walter Kaelin, Representative of the Secretary-General on the Human Rights of Internally Displaced Persons, will debrief on his recent visits to Sri Lanka (April 2009), Chad and the Central Africa Republic (February 2009).",0,0
2436,0,0,Agenda,,,0,0
2438,0,2,Minutes of the meeting,,,0,0
2439,0,0,Concept Note,,,0,0
2441,0,1,Inter-Agency Emergency Simulation (IAES),,"Simulations are increasingly being used by a variety of humanitarian actors around the world as an emergency preparedness technique.  The effective inter-agency simulation package, Inter Agency Emergency Simulation (IAES),  was developed under the initiative of UNICEF, along with OCHA and others in collaborative spirit, and was piloted by multi-agency teams in eight different countries.  Mr. Fred Spielberg, Early Warning and Preparedness Specialist for UNICEF's Office of Emergency Programmes (Geneva), will brief on the learnings from several of those pilot experiences (PNG, Uzbekistan, Nepal and Colombia) and attempt to draw conclusions on what works best as a catalyst to Humanitarian Country Team preparedness.",0,0
2443,0,1,Update on Ethiopia,,"Mr. Nuur Mohamud Sheekh, Ethiopia Country Analyst at the Internal Displacement Monitoring Centre (IDMC) of NRC and Ms. Nadia Zuodar of OCHA Ethiopia will make a presentation on the IDP situation in Ethiopia. Nuur will talk on the causes of conflict-displacement in Ethiopia. Nadia will talk about response to displacement in Ethiopia by various stakeholders.",0,0
2451,0,0,Agenda,,,0,0
2453,0,0,Agenda,,,0,0
2456,0,0,Agenda,,,0,0
2459,0,0,Agenda,,,0,0
2462,0,0,Agenda,,,0,0
2468,0,1,Update on the Gender Standby Capacity Project (GenCap),,Ms. Siobhan Foran and Ms. Maude Mugisha  from the Gender Standby Capacity Project (GenCap) will present some of their experience from their deployments to Namibia and the Global Clusters in Geneva.,,
2471,0,1,Draft Summary Notes,,,0,0
2475,0,0,Agenda,I. Update on the IDP situation in Mindanao (Philippines),"Frederik Kok is currently working in Geneva as the Senior Country Analyst for the South East Asian region for the Internal Displacement Monitoring Centre (IDMC) of the Norwegian Refugee Council (NRC). In this briefing, Mr. Kok will report on a fact-finding mission he conducted in Manila/Mindanao (Maguindanao province) in May 2009. He will provide an update on the current humanitarian and protection challenges facing the internally displaced population as well as on the response provided by the government and the international community.",0,0
2479,0,0,Minutes of the meeting,,,0,0
2483,0,0,Logistic Note,,,0,0
2485,0,1,"Update on the occupied Palestinian territory by Mr. Maxwell Gaylard, UN Deputy Special Coordinator for the oPt",,"Mr. Maxwell Gaylard, UN Deputy Special Coordinator for the oPt will provide a general briefing and update on the situation.",0,0
2488,0,1,"I. Briefing on the Financial Tracking Service by Ms. Julie Thompson, Humanitarian Affairs Officer, CAP Section, OCHA",,"OCHA's Financial Tracking Service (FTS) is a global, real-time database that records all reported international humanitarian aid. FTS is a powerful and unique coordination tool that provides stakeholders with an overview of humanitarian activities, funding gaps and priorities in each emergency. The site provides detailed information on projects included in inter-agency appeals, as well as other cash and in-kind assistance from all sources of funding. Ms. Julie Thompson will give a briefing on the FTS and how it can be used for analysis and advocacy.",0,0
2491,0,1," I: Briefing on the Humanitarian Accountability Partnership (HAP) and the Humanitarian Accountability and Quality Management Standards by Sheryl Haw, Chief Auditor HAP International Humanitarian agencies exercise significant financial, technical and logistical power in their mission to save lives and reduce suffering. In contrast, disaster survivors have no formal control and little influence over emergency relief agencies, making it difficult for them to hold these agencies to account. In 2007 the HAP Humanitarian Accountability and Quality Management Standard was released after over six years of research and extensive consultation with disaster survivors, aid workers and specialists. Ms Sheryl Haw is the Chief Auditor at HAP International. She will outline briefly the HAP Standard and certification scheme, explaining how compliance with the HAP Standard enables an agency to hold itself accountable to disaster survivors and to continually improve the quality of its humanitarian work.",,,692,0
2520,0,1,"I. Briefing on the Climate Change Negotiations and challenges for humanitarian organisations  by Jette Michelson, Coordinator of the IASC Task Force on Climate Change, IFRC and Jenty Kirsch-Wood, Humanitarian Affairs Officer, OCHA The negotiations in the United Nations Framework Convention on Climate Change are in the final phase. A deal in Copenhagen aims to introduce far-reaching measures to reduce greenhouse gas emissions and help countries adapt to the adverse effects of climate change. Climate change is now a major driver of disasters with increasingly frequent and intense floods, storms and droughts affecting millions of people worldwide. For humanitarians this is a critical deal. An agreement must include disaster risk reduction, disaster preparedness and emergency response as part of its risk management approach. Likewise, an agreement must address humanitarian concerns such as the impacts of climate change on food insecurity, health, migration and displacement.",,,0,0
2527,0,1,"I. Briefing on the IDMC / NRC and OCHA study äóìMonitoring Disaster Displacement in the Context of Climate Change The IDMC/NRC and OCHA report will be presented by Kate Halff, Head of IDMC and Andrew Thow, Associate Humanitarian Affairs Officer, OCHA. To date, there have been no reliable estimates on forced displacement driven by climate change related disasters, nor a methodology for making such estimates.  The recently released IDMC / NRC and OCHA study äóìMonitoring Disaster Displacement in the Context of Climate Changeäó (see attached) provides for the first time a reliable estimate of the scale of forced displacement caused by rapid-onset natural disasters in 2008, with a special focus on climate related disasters and proposes a methodology to monitor disaster-related displacement on an ongoing basis.",,,0,0
