agendaID,calmeetID,agorder,agitem,agsubitem,agdescription,presenterID,agpublishlevel
2061,1469,16,5.2 IASC Gender Equality Policy Statement,NULL,NULL,0,0
2062,1469,17,5.3 IASC Principals 30 April 2008,NULL,NULL,0,0
2063,1469,18,AOB,NULL,NULL,0,0
2076,1469,19,Other Documents:,NULL,NULL,0,0
2094,1466,0,Documents,NULL,NULL,0,0
2033,1464,1,I Latest Developments in Chad,NULL,NULL,884,0
2034,1464,2,II Follow-up Discussion on the IASC Weekly Survey,NULL,NULL,1109,0
2074,1464,3,III AOB,NULL,NULL,0,0
2075,1464,0,Summary Note,NULL,NULL,0,0
2029,1460,1,I Update on the Humanitarian Situation in Uganda,NULL,NULL,1355,0
2030,1460,3,III AOB,NULL,NULL,0,0
2031,1460,2,II Introduction to IRIN's Short Film on Uganda 'Picking Up the Pieces',NULL,NULL,1290,0
2032,1460,0,Summary Note,NULL,NULL,0,0
2027,1457,0,Invitation and tentative agenda,NULL,NULL,0,0
2026,1454,0,Agenda,NULL,NULL,0,0
2022,1452,1,I Briefing on the Southern African Floods,NULL,"Mr. Alfred Nabeta (Humanitarian Affairs Officer, GCMS, OCHA) and Mr. John Roche (Operational Coordinator Africa, IFRC) will brief participants on the floods in Southern Africa.",644,0
2023,1452,2,II Briefing on the IASC Priorities for 2008,NULL,Ms. Marilena Viviani will give a general briefing on the Draft IASC Priorities for 2008.,2,0
2024,1452,0,Summary Note (Southern African Floods & IASC Priorities for 2008),NULL,NULL,0,0
2019,1451,0,Invitation,NULL,NULL,0,0
2017,1450,1,I Briefing on the Situation in Kenya,NULL,Ms. Ute Kollies and Mr. Matthew Cousins (OCHA/GCMS) will brief participants on the current situation in Kenya and the humanitarian response planned.,884,0
2018,1450,2,II AOB,NULL,NULL,0,0
2020,1450,0,Summary Note,NULL,NULL,0,0
2011,1447,1,"I Debriefing on the Regional Emergency Preparedness and Response Workshop in Johannesburg, 5-7 December 2007",NULL,Mr. F. Gentiloni and Ms. L. Hieber-Girardet will debrief on the Emergency Preparedness and Response Workshop convened by OCHA's RO in preparation for the flood and cyclone season in Southern Africa due to reach its peak in the first quarter of 2008.,313,0
2012,1447,2,"II Debriefing on the IASC Principals and Ad Hoc Working Group Meetings in Geneva, 10 and 11 December 2007",NULL,Ms. M. Viviani will debrief participants on the outcomes of the IASC Principals and Ad-hoc Working Group Meetings held in Geneva on 10 and 11 December 2007.,1291,0
2016,1447,0,Summary Note,NULL,NULL,0,0
2010,1442,1,Attendance sheet,NULL,NULL,0,0
2009,1441,1,Invitation,NULL,NULL,0,0
1994,1437,3,III Introduction of the French Version of the Self-study on Civil-Military Guidelines in Multidimensional Peace Missions,NULL,NULL,1030,0
1995,1437,1,I Briefing on the High Commissioner for Refugees' Dialogue on Protection Challenges on 11-12 December 2007,NULL,NULL,1153,0
1996,1437,2,"II Debriefing on the IASC Workshop on the Gender Guidelines in CAR, 29-31 October 2007",NULL,NULL,435,0
2004,1437,4,IV AOB,NULL,NULL,0,0
2008,1437,0,Summary Note,NULL,NULL,0,0
1986,1435,1,Agenda,NULL,NULL,0,0
1990,1435,2,I Key Findings of the Cluster Evaluation,NULL,NULL,0,0
2002,1435,3,II Emergency Telecommunications Cluster,NULL,NULL,0,0
2003,1435,4,III Discussion of the Terms of Reference Phase II,NULL,NULL,0,0
2014,1435,0,Summary Records and Action Points,NULL,NULL,0,0
1984,1433,0,Invitation,NULL,NULL,0,0
1980,1432,1,I Debriefing on the UNDP Contingency Planning Mission to Darfur in September-October 2007,NULL,"Mr. Ohrstedt will focus on scenario analysis and the deployment of UNAMID peace-keeping forces, recommendations on expanded early recovery interventions in Darfur, and UNDP's plans to strengthen its institutional and operational capacity in Darfur.",1081,0
1981,1432,2,II Update on the Work of the Sub-Working Group on Preparedness and Contingency Planning,NULL,NULL,33,0
1982,1432,4,III Bangladesh - Briefing on the Current Humanitarian Situation Following the CIDR Cyclone,NULL,NULL,1230,0
1988,1432,5,IV AOB,NULL,NULL,0,0
1989,1432,0,Summary Note (PCP & Bangladesh),NULL,NULL,0,0
1978,1431,0,Agenda and Documents,NULL,NULL,0,0
2005,1430,0,teste,asfasd,NULL,0,0
1975,1429,0,Agenda and Documents,NULL,NULL,0,0
1971,1427,1,I Briefing on Pandemic Influenza Preparedness,NULL,"Mr. Iain Bald (Information Mgmt Officer) and Mr. Liviu Vedrasco (National Capacity Building Adv.) of PIC/OCHA will debrief on the coordination meeting on pandemic preparedness and response hosted by IFRC, OCHA and the UNSIC on 29 October 2007 in Geneva.",1314,0
1972,1427,2,"II Update on the Outcomes of the 69th IASC Working Group Meeting, 5-7 November 2007",NULL,Ms. Marilena Viviani will brief participants on the outcomes of the 69th IASC Working Group Meeting convened in Rome from 5 to 7 November 2007.,1291,0
1973,1427,3,III AOB,NULL,NULL,0,0
1987,1427,0,Summary Note,NULL,NULL,0,0
1985,1425,0,Invitation,NULL,NULL,0,0
1969,1424,1,CERF - briefing,NULL,NULL,221,0
1967,1423,1,I Debriefing on the Round Table Discussions on CAR & Niger in Brussels,NULL,Ms. Ute Kollies will debrief on the Round Table Discussions on CAR and Niger which took place in Brussels on 25 and 26 October 2007.,884,0
1968,1423,2,II AOB,NULL,NULL,0,0
1970,1423,3,Summary Note,NULL,NULL,0,0
1961,1420,1,"General Overview of Iraq Humanitarian Situation, Including Access and Security",NULL,NULL,0,0
1962,1420,2,Coordination Arrangements for Iraq,NULL,NULL,0,0
1963,1420,3,Humanitarian Financing,NULL,NULL,0,0
1964,1420,4,Cooperation with Partners,NULL,NULL,0,0
1965,1420,5,The Way Forward,NULL,NULL,0,0
1966,1420,6,AOB,NULL,NULL,0,0
1940,1416,0,Document,NULL,NULL,0,0
1937,1415,1,"I Debriefing on the RSG on Human Rights of IDPs, Prof. Kí_lin's, Working Visit to Afghanistan",NULL,NULL,838,0
1938,1415,2,II Afghanistan: Losing Hope - Women in Afghanistan,NULL,"Ms. Toll will talk about IRIN's plans for 2008  in Afghanistan, where IRIN is active in reporting both for IRIN's website and for local radio programming. Moreover, Ms. Toll will show the film Losing Hope - Women in Afghanistan.",1290,0
1939,1415,3,III AOB,NULL,NULL,NULL,0
1960,1415,0,Summary Note,NULL,NULL,0,0
1934,1414,2,II Briefing on the OCHA-WHO Mission to Chad to Support the Integration of HIV into the Humanitarian Response,NULL,"The briefing will focus  on the recent mission to Chad aimed at strengthening the integration of HIV into hum. programming, through a strategic planning tool to identify HIV programming needs and prioritise multi-sectoral HIV interventions.",998,0
1935,1414,1,I Gender in Humanitarian Action,NULL,"Ms. Moreno will provide participants with an update on the work of the SWG and review progress on activities and products in advance of the SWG's annual face to face meeting, which will take place in Geneva on 18-19 October 2007.",1085,0
1936,1414,3,III AOB,NULL,NULL,0,0
1944,1414,0,Summary Note,NULL,NULL,0,0
1933,1413,0,Agenda and Documents,NULL,NULL,0,0
1930,1411,0,Attendance sheet,NULL,NULL,0,0
1977,1410,0,Agenda and Documents,NULL,NULL,0,0
1929,1409,0,Attendance sheet,NULL,NULL,0,0
1925,1408,1,I Debriefing on OCHA/DPSS workshop in Nairobi 29-31 August 2007,NULL,Mr. Rajasingham will brief on the regional workshop in Nairobi which focused on building a common understanding of OCHA's roles and responsibilities in supporting protection agencies and the HC in the field.,1269,0
1926,1408,2,II Safety of Journalists in Humanitarian Settings,NULL,"In the light of the freedom of expression, Mr Mogens Schmidt, Director for the Division for Freedom of Expression, Democracy and Peace, UNESCO will brief on the safety of journalists in humanitarian settings.",1270,0
1927,1408,4,IV AOB,NULL,NULL,0,0
1928,1408,3,III Africa - Joint IFRC-OCHA Briefing on the African Floods,NULL,"Ms. Ute Kollies, Mr. Alfred Nabeta (both GCMS/OCHA) and Mr. Niels Scott (IFRC) will brief on the consequenses of and the humanitarian respnse to the African floods.",884,0
1932,1408,0,Summary Note,NULL,NULL,0,0
1923,1407,1,I Review of UNOSAT Rapid Mapping Support Services in 2007,NULL,"UNOSAT will review lessons learned, inform agencies of new developments, and discuss possible improvement of services in light of feedback and input from beneficiary UN and non-UN organisations concerning the quality and type of satellite based mapping.",356,0
1924,1407,2,II AOB,NULL,NULL,0,0
1919,1405,1,I Sri Lanka - Briefing on the Human Rights Situation,NULL,"Mr. Fernando, Ms. Abeysekera, Ex. Director (Inform HR Documentation Centre) and Ms. Fernando, President (Int. Movement Against all forms of Discrimination and Racism) will brief on the human rights situation in Sri Lanka and the need for int. assistance.",1266,0
1921,1405,2,II AOB,NULL,"Ms. Kirsten Midren, Event Coordinator (OCHA) will brief participants on the Global Symposium+5 that will take place 22-26 October 2007.",0,0
1931,1405,0,Summary Note,NULL,NULL,0,0
1918,1404,0,Invitation,NULL,NULL,0,0
1916,1403,0,Agenda and Documents,NULL,NULL,0,0
1942,1402,0,Agenda,NULL,NULL,0,0
1914,1397,0,Agenda,NULL,NULL,0,0
1915,1396,0,Document,NULL,NULL,0,0
1907,1393,1,Summary Note,NULL,NULL,0,0
1910,1392,1,Agenda,NULL,NULL,0,0
1911,1392,4,Summary Record,NULL,NULL,0,0
1912,1392,2,Background Documents,NULL,NULL,0,0
1913,1392,3,Reference Documents,NULL,NULL,0,0
1902,1391,1,I Overview of Humanitarian Needs and Response:The Peru Earthquake,NULL,"Together with Ms. Linda Sops (Operations Coordinator, IFRC), Ms. O'Keeffe will brief on the humanitarian situation in Peru in context of the recent earthquake.",1182,0
1904,1391,2,II AOB,NULL,NULL,0,0
1941,1383,0,Minutes (Final),NULL,NULL,0,0
1895,1382,1,I Cote d'Ivoire - Briefing on the Situation of IDPs,NULL,"Ms. Moetsi Duchatellier, who is assisting the mandate of the RSG on the Human Rights of IDPs, will brief participants on the RSG's recent mission to Cote d'Ivoire.",867,0
1898,1382,2,II South Asia - Briefing on the Humanitarian Situation in Context of the Recent Floods,NULL,NULL,1230,0
1899,1382,3,III AOB,NULL,NULL,0,0
1901,1382,0,Summary Note (Cote d'Ivoire & South Asia),NULL,NULL,0,0
1896,1381,0,Documents,NULL,NULL,0,0
1891,1380,1,I Briefing on Corruption Risks in Humanitarian Assistance,NULL,"Mr. Savage and Ms. Marie-Luise Mahlendorf (TI) will brief on the findings in the report Mapping the Risks of Corruption in Humanitarian Action - July 2006, the Afghanistan and Liberia case studies and the development of a handbook on good practices.",1229,0
1892,1380,2,II AOB (Ethiopia),NULL,NULL,884,0
1905,1380,0,Summary Note,NULL,NULL,0,0
1887,1379,2,II Chad - Debriefing on the Humanitarian Situation,NULL,"Based on her participation in a donor mission to Chad, Ms. Ute Kollies will debrief on the humanitarian situation with focus on the deployment of the EU multidisciplinary force, the cluster approach and future  scenarios.",884,0
1888,1379,3,III AOB,NULL,NULL,0,0
1894,1379,1,I Sudan - An Update on the Humanitarian Situation in the Context of the Recent Floods,NULL,"Together with the Mr. Christopher Lamb (Special Adviser, International Relations), Mr. Niels Scott will brief participants on the humanitarian situation in Sudan in the context of the recent floods.",1170,0
1897,1379,0,Summary Note,NULL,NULL,0,0
1885,1378,1,I Zimbabwe - OCHA Support to the Contingency Planning Process,NULL,"Mr. Dusan Zupka will brief participants on his recent mission to Zimbabwe, 8-12 July 2007. The purpose of the mission was to provide support to the Contingency Planning Process.",294,0
1886,1378,3,III AOB,NULL,NULL,0,0
1889,1378,2,II OPT - An Update on the Humanitarian Situation,NULL,Mr. Burchard will brief participants on the recent developments in the OPT.,354,0
1890,1378,4,Summary Note (Zimbabwe & OPT),NULL,NULL,0,0
1917,1376,0,Agenda and Documents,NULL,NULL,0,0
1882,1374,0,Document,NULL,NULL,0,0
1879,1370,0,Agenda and Documents,NULL,NULL,0,0
1876,1368,0,Invitation,NULL,NULL,0,0
1875,1367,0,Invitation,NULL,NULL,0,0
1874,1366,0,Invitation,NULL,NULL,0,0
1873,1363,0,Agenda,NULL,NULL,0,0
1871,1353,0,Agenda and Documents,NULL,NULL,0,0
1870,1352,0,Invitation,NULL,NULL,0,0
1893,1350,0,Document,NULL,NULL,0,0
1868,1349,1,NULL,NULL,NULL,0,0
1866,1348,1,I Update on the Global Platform on Disaster Risk Reduction and CADRI,NULL,NULL,1190,0
1867,1348,4,III AOB,NULL,NULL,0,0
1877,1348,2,II Chad - Briefing on the Humanitarian Situation,NULL,NULL,303,0
1878,1348,3,III Chad - Update on the Humanitarian Situation from a Health Perspective,NULL,NULL,179,0
1881,1348,5,Summary Note,NULL,NULL,0,0
1862,1347,1,I Somalia - The Humanitarian Situation from a Health Perspective,NULL,NULL,177,0
1863,1347,2,II Somalia - An Update on the Humanitarian Situation,NULL,NULL,161,0
1864,1347,4,IV AOB,NULL,NULL,0,0
1865,1347,3,III Sudan - Briefing on UNEP's Post-Conflict Environmental Assessment Report,NULL,NULL,1208,0
1900,1347,0,Summary Note,NULL,NULL,0,0
1860,1346,0,Agenda and Documents,NULL,NULL,0,0
1855,1345,1,I Briefing on the Guidelines on Mental Health and Psychosocial Support in Emergency Settings,NULL,NULL,35,0
1856,1345,2,"II Update on the Outcomes of the 68th IASC Working Group Meeting, 13-15 June 2007",NULL,NULL,2,0
1857,1345,3,III AOB,NULL,NULL,0,0
1859,1345,NULL,Summary Note,NULL,NULL,0,0
1830,1344,1,"Iraq, Jordan and Syria - Update on the Situation of Iraqi Children",NULL,NULL,317,0
1831,1344,2,Lebanon - Briefing on the Humanitarian Situation,NULL,NULL,354,0
1832,1344,3,AOB,NULL,NULL,0,0
1854,1344,0,Summary Note (Lebanon & Iraq),NULL,NULL,0,0
1829,1343,0,Agenda and Documents,NULL,NULL,0,0
1826,1337,0,Agenda,NULL,NULL,0,0
1825,1336,0,Documents,NULL,NULL,0,0
1824,1335,0,Agenda and Documents,NULL,NULL,0,0
1822,1333,0,Documents,NULL,NULL,0,0
1821,1331,0,Documents,NULL,NULL,0,0
1820,1330,0,Agenda and Documents,NULL,NULL,0,0
1872,1328,0,Minutes,NULL,NULL,0,0
1819,1327,0,Agenda and Documents,NULL,NULL,0,0
1818,1326,0,Document,NULL,NULL,0,0
1823,1325,0,Documents,NULL,NULL,0,0
1817,1324,0,Documents,NULL,NULL,0,0
1815,1323,0,Invitation,NULL,NULL,0,0
1814,1322,0,Agenda and Documents,NULL,NULL,0,0
1813,1321,0,Agenda,NULL,NULL,0,0
1811,1320,0,Document,NULL,NULL,0,0
1812,1319,0,Agenda,NULL,NULL,0,0
1810,1318,0,Agenda and Documents,NULL,NULL,0,0
1809,1317,0,Agenda,NULL,NULL,0,0
1808,1315,0,Agenda and Information,NULL,NULL,0,0
1806,1314,1,Mozambique - Presentation of the Inter-Agency Real Time Evaluation of the Response to the February 2007 Floods and Cyclone in Mozambique,NULL,Mr. John Cosgrave will present the main findings of the IA-RTE of the Response to the February 2007 Floods and Cyclone in Mozambique with particular focus on the usefulness of the process of real-time evaluations conducted in an inter-agency way.,1178,0
1807,1314,2,AOB,NULL,NULL,0,0
1805,1313,0,Agenda,NULL,NULL,0,0
1804,1311,0,Document,NULL,NULL,0,0
1802,1310,0,Agenda,NULL,NULL,0,0
1799,1306,0,Document,NULL,NULL,0,0
1797,1302,0,Agenda and Documents,NULL,NULL,0,0
1796,1301,0,Invitation,NULL,NULL,0,0
1795,1300,0,Agenda and Documents,NULL,NULL,0,0
1789,1299,0,Agenda,NULL,NULL,0,0
1785,1298,1,Briefing on the humanitarian situation in the Occupied Palestinian Territory,NULL,Mr. Kennedy will provide an update on the humanitarian situation in the OPT and the CAP 2007.,330,0
1786,1298,2,AOB,NULL,NULL,0,0
1783,1297,1,Madagascar - Debriefing on the Humanitarian Situation,NULL,"Based on his recent mission to Madagascar, Mr. Dusan Zupka will brief on the humanitarian response following the recent floods and cyclones.",294,0
1784,1297,2,AOB,NULL,NULL,0,0
1782,1295,0,Attendance sheet,NULL,NULL,0,0
1779,1293,0,Agenda,NULL,NULL,0,0
1778,1292,0,Agenda and Documents,NULL,NULL,0,0
1781,1289,0,Document,NULL,NULL,0,0
1775,1286,1,"Iraq - Briefing on the Iraq Conference, 17-18 April 2007, Geneva",NULL,NULL,1153,0
1776,1286,2,AOB,NULL,NULL,0,0
1771,1284,1,Zimbabwe - Update on the humanitarian situation,NULL,"Update on the complex humanitarian situation, in particular with regard to food insecurity, land reforms, the deepening socio-economic crisis and the countryäó»s policy action.",1150,0
1772,1284,2,Iraq - Debriefing on the humanitarian situation,NULL,Debriefing on Ms. Johannsonäó»s recent mission to Amman aimed at supporting humanitarian action in Iraq in consultation with the UN Country Team and the Humanitarian Coordinator.,29,0
1773,1284,3,Central African Republic - Briefing on the current situation of women and children,NULL,"Briefing on the current situation of children and women in CAR and UNICEF's emergency response, relief efforts and challenges.",1152,0
1774,1284,4,AOB,NULL,NULL,0,0
1777,1284,0,Summary Note,NULL,NULL,0,0
1764,1278,0,Agenda and Documents,NULL,NULL,0,0
1763,1277,0,Invitation,NULL,NULL,0,0
1761,1276,0,NULL,NULL,NULL,0,0
1760,1275,0,Invitation,NULL,NULL,0,0
1759,1274,0,Agenda and Documents,NULL,NULL,0,0
1758,1273,0,Agenda and Documents,NULL,NULL,0,0
1780,1272,0,Agenda and Documents,NULL,NULL,0,0
1756,1270,0,Document,NULL,NULL,0,0
1765,1267,1,Mozambique - Debriefing on the Humanitarian Situation,NULL,"Based on her recent mission to Mozambique, Ms. Paola Emerson, Humanitarian Affairs Officer (OCHA), will brief on the humanitarian response following the recent floods.",944,0
1766,1267,2,"Briefing on the Outcomes of the 67th Working Group Meeting, 19-21 March 2007, Versoix (Geneva)",NULL,The IASC Secretariat will brief on the outcomes of the 67th Working Group meeting.,NULL,0
1767,1267,3,AOB,NULL,NULL,0,0
1752,1265,0,Documents,NULL,NULL,0,0
1757,1263,0,Documents,NULL,NULL,0,0
1747,1261,0,Agenda and Documents,NULL,NULL,0,0
1746,1260,0,Agenda and Documents,NULL,NULL,0,0
1745,1259,0,Agenda,NULL,NULL,0,0
1753,1252,1,Sudan - update on the humanitarian situation,NULL,Three peace agreements have been signed in Sudan between January 2005 and October 2006. The implementation processes all face great challenges and opposition. The humanitarian consequences are grave and will be described in the briefing.,884,0
1751,1251,0,Documents,NULL,NULL,0,0
1742,1249,0,Invitation,NULL,NULL,0,0
1737,1246,2,Guinea - Human Rights situation (mission debriefing),NULL,"Deterioration of the Human Rights situation in Guinea and recent introduction of martial law, prompted OHCHR and UNOWA to send a mission to Conakry (21-27 February) to assess the situation and discuss HR priorities with the Country Team.",1108,0
1748,1246,1,Summary Note,NULL,NULL,0,1
1713,1245,0,Agenda,NULL,NULL,0,0
1712,1241,0,Agenda,NULL,NULL,0,0
1710,1240,1,Central African Republic - mission de-briefing,NULL,"De-briefing on the recent and most comprehensive inter-agency humanitarian assessment mission so far in CAR, opening access to violence affected regions in the North that have not seen any humanitarian or development activity for years.",303,0
1711,1240,2,AOB,NULL,NULL,0,0
1735,1240,0,Summary Note,NULL,NULL,0,0
1708,1239,0,Documents,NULL,NULL,0,0
1705,1236,0,Documents,NULL,NULL,0,0
1703,1233,0,Documents,NULL,NULL,0,0
1702,1232,0,Documents,NULL,NULL,0,0
1700,1229,0,Agenda and Documents,NULL,NULL,0,0
1698,1228,0,Documents,NULL,NULL,0,0
1697,1227,0,Documents,NULL,NULL,0,0
1695,1226,0,Agenda and Documents,NULL,NULL,0,0
1694,1225,0,Documents,NULL,NULL,0,0
1706,1224,0,Documents,NULL,NULL,0,0
1693,1223,0,Documents,NULL,NULL,0,0
1692,1222,0,Documents,NULL,NULL,0,0
1696,1221,0,Agenda,NULL,NULL,0,0
1689,1220,1,Womenäó»s Commissionäó»s Fuel & Firewood Initiative,NULL,The Initiative supports the physical integrity and protection of displaced women and girls from violence during fuel collection by ensuring that fuel and related issues are mainstreamed on the humanitarian agenda from the earliest stages of a crisis.,1090,0
1690,1220,2,AOB,NULL,NULL,0,0
1691,1220,0,Summary Notes,NULL,NULL,0,0
1688,1219,0,Agenda,NULL,NULL,0,0
1701,1218,0,Agenda,NULL,NULL,0,0
1687,1216,0,Agenda,NULL,NULL,0,0
1686,1215,0,Agenda,NULL,NULL,0,0
1685,1214,0,Documents,NULL,NULL,0,0
1704,1213,0,Agenda and documents,NULL,NULL,0,0
1684,1212,0,Agenda and Documents,NULL,NULL,0,0
1976,1211,1,Agenda,NULL,NULL,0,0
1998,1211,5,III Priorities for the IASC in 2008,NULL,NULL,0,0
1999,1211,6,IV Country Specific Humanitarian Challenges: Somalia,NULL,NULL,0,0
2000,1211,7,Lunch session: Humanitarian Financing. IASC Principals Only,NULL,NULL,0,0
2001,1211,2,Security and Logistics Information to Participants,NULL,NULL,0,0
2006,1211,3,I Welcome and Opening Statement,NULL,NULL,0,0
2007,1211,4,II Strengthening Humanitarian Response and Reform,NULL,NULL,0,0
2015,1211,0,Summary Record and Action Points,NULL,NULL,0,0
1755,1210,1,Agenda,NULL,NULL,0,0
1787,1210,2,Table of Contents for Background Documents,NULL,NULL,0,0
1791,1210,4,Humanitarian Reform Implementation,NULL,NULL,0,0
1793,1210,6,IV. Lunch Session: Delivering Humanitarian Action in High Security Risk Areas,NULL,NULL,0,0
1800,1210,3,I. Welcome and Opening Statements,NULL,NULL,0,0
1801,1210,5,III.  Disaster Risk Reduction and Humanitarian Action with Focus on New Challenges,NULL,NULL,0,0
1827,1210,0,Summary Record and Action Points,NULL,NULL,0,0
1943,1208,2,Agenda,NULL,NULL,0,0
1945,1208,3,I.  Operational Response,NULL,NULL,0,0
1946,1208,4,1.1 Evaluation of the Cluster Approach,NULL,NULL,0,0
1947,1208,1,Logistic Information to Participants,NULL,NULL,0,0
1948,1208,5,1.2 Roll-Out of the Cluster Approach and Application in Sudden-Onset Emergencies,NULL,NULL,0,0
1949,1208,6,1.3 Cross Cutting Issues - Age,NULL,NULL,0,0
1950,1208,7,1.4 Revised Inter-Agency Contingency Planning Guidelines,NULL,NULL,0,0
1951,1208,8,II. Humanitarian Financing,NULL,NULL,0,0
1952,1208,9,2.1 CERF Implementation,NULL,NULL,0,0
1953,1208,10,2.2 Good Humanitarian Donorship (GHD) and Pooled Funding Mechanisms,NULL,NULL,0,0
1954,1208,11,III. IASC Working Group Retreat Follow Up Issues,NULL,NULL,0,0
1955,1208,12,3.1 Options for the IASC Principals and IASC Working Group Meetings,NULL,NULL,0,0
1956,1208,14,IV. Forward Looking Agenda for the IASC Working Group,NULL,NULL,0,0
1957,1208,15,4.1 Disaster Risk Reduction,NULL,NULL,0,0
1958,1208,16,4.2 Focus of the next IASC Working Group Meeting and the IASC Calendar for 2008,NULL,NULL,0,0
1959,1208,17,Other Documents:,NULL,NULL,0,0
1983,1208,0,Summary Records and Revised Action Points,NULL,NULL,0,0
1816,1207,1,Agenda,NULL,NULL,0,0
1828,1207,19,Other Documents:,NULL,NULL,0,0
1833,1207,3,I. Humanitarian Reform and Related Issues,NULL,NULL,0,0
1834,1207,4,1.1  Strengthening Humanitarian Response,(i) The Status of the Strengthening of the Humanitarian Coordinator System Project,NULL,0,0
1835,1207,5,1.2  Common Approach to Needs Assessment and Analysis,NULL,NULL,0,0
1836,1207,6,1.3  Inter-Agency Real Time Evaluations - Mozambique,NULL,NULL,0,0
1837,1207,8,II. Humanitarian Space/Protection,NULL,NULL,0,0
1838,1207,9,2.1  Integrated Missions,NULL,NULL,0,0
1839,1207,10,III. Other Humanitarian Issues,NULL,NULL,0,0
1840,1207,11,3.1  Impact of the äóìOne UNäó Pilot on Humanitarian Action,NULL,NULL,0,0
1841,1207,12,IV. Standing Item,NULL,NULL,0,0
1842,1207,13,4.1  Early Warning/Early Action,NULL,NULL,0,0
1843,1207,14,V. IASC Work Plan 2007,NULL,NULL,0,0
1844,1207,15,5.1  CAP - Annual Directors Review,NULL,NULL,0,0
