agendaID,calmeetID,agorder,agitem,agsubitem,agdescription,presenterID,agpublishlevel
3559,2368,1,Briefing Philippines; reflections by outgoing Deputy Humanitarian Coordinator,,"Mr. Chris Kaye, outgoing Deputy Humanitarian Coordinator, will provide some reflections on our first system-wide L3 response to a sudden onset emergency, in the Philippines. Chris will present his reflections in the context of the Transformative Agenda reforms, and will be joined by Mr. Andrew Wyllie, Chief, OCHA 's Programme Support Branch.ŒæThere will also be an opportunity for questions and discussion. Œæ",0,0
3557,2367,1,Briefing Mali,,The panellists will provide an overview of the humanitarian situation in Mali; the Action Plan for Recovery in the North; and the status of refugees including prospects for their return; as well as an update on the status of the funding for Mali. There will also be an opportunity for questions and discussion.,0,0
3558,2367,2,Panellists,,"David Gressly, DSRSG/RC/HC Mali and George Okoth-Obbo, UNHCR's Director, Regional Bureau for Africa.",0,0
3555,2366,1,South Sudan Briefing,,"We are pleased to host a briefing on the situation in South Sudan. The briefing will be provided by Lisa Monaghan, Protection and Advocacy Advisor for the Norwegian Refugee Council (NRC) and the Protection Cluster Co-Lead for South Sudan, who has been working in South Sudan for the last year.  Against the background of recent political developments äóñ including the signing of a peace agreement äóñ Lisa will:  äó¢ give an overview of the current humanitarian context from the field perspective; äó¢ provide an update on the displacement figures and dynamics; äó¢ discuss the protection challenges in the country, including the issues in protection of civilians in a country where the UN mission has a mixed political and PoC mandate; and  äó¢ talk about some of the obstacles experienced by humanitarian actors, and the challenges in providing assistance going forward.",0,0
3556,2365,1,"Principals Ad Hoc meeting on CAR, 15 January 2014",,,0,0
3549,2364,1,Inter-Agency AAP response in the Philippines,,"The International Response to Typhoon Haiyan in the Philippines saw significant developments in Accountability to Affected Populations (AAP) efforts on the ground. For the first time an Inter-Agency AAP coordinator was deployed to the response, and also as firsts; the Emergency Directors Group and IASC Principals endorsed a äóÖPlan of Action on AAPäó» for the international response, and the Humanitarian Coordinator issued an inter-agency code of conduct on Prevention of Sexual Exploitation and Abuse (PSEA). Two months after the disaster, we have an opportunity to take stock of good practice developed, and investigate where more could be done äóñ in particular what concrete roles individuals, organisations and humanitarian fora can play in championing, assisting and implementing AAP at the inter-organisational level. In addition we will consider the strong partnership between AAP and CwC in the response and investigate future opportunities as related endeavours.",0,0
3550,2364,2,Panel,,Barb Wigley äóñ WFP staff deployed to OCHA as Inter-Agency AAP coordinator; James Munn äóñ ICVA regional representative;  Stewart Davies äóñ OCHA Regional Communication with Communities representative; There will also be a short video presentation from Veronika Martin äóñ currently in Tacloban as the DFID funded OCHA Inter-Agency AAP coordinator.,0,0
3546,2363,1,IASC Principals Ad-Hoc Meeting Philippines/Central African Republic/South Sudan,,,0,0
3543,2362,1,ad hoc IASC Principals meeting on CAR,,"Agenda, participants list and final action points",0,0
3547,2361,1,1. Risk Reduction Index in West Africa,,"DARA will present the second report of the Risk Reduction Index (RRI), carried out in West Africa (Cape Verde, The Gambia, Ghana, Guinea, Niger and Senegal). In West Africa, underlying risk drivers continue to increase communitiesäó» vulnerability to natural hazards, decrease their resilience overall, and potentially diminish important development gains that have been made. As in the first phase of the RRI carried out in 2009-2010 in Central America the 2013 RRI West Africa measured local perceptions of risks and has identified links between underlying risk factors and increased vulnerability, raising awareness around the need for greater risk management initiatives. The goal of the RRI is to generate knowledge in the region that will help civil society, local administrations, national governments, and ECOWAS address underlying factors of risk from a more integrated perspective. The RRI also aims to promote better integration of DRR into development, poverty reduction and humanitarian strategies and policies of all stakeholders, including operational agencies.  A main output of the second phase is the RRI publication containing the main findings of the field research carried out in 16 communities across 6 countries in West Africa, as well as a Regional Risk Mapping. The launch of the RRI publication will serve as an opportunity for DARA to share its findings from our research in West Africa and our community-based methodological approach with the development and humanitarian community. ",0,0
3548,2361,2,Presenter:,,"Belí©n Paley, Advocacy Manager",0,0
3552,2360,1,1. Predicting the Unpredictable - A proposal for reducing supply chain waste in international humanitarian response,,"Few people involved in humanitarian response would argue that current donor funding patterns,  agency logistics, preparedness and response activities could be better directed and create a greater positive impact if they were informed by accurate forecast information of what assistance will be required.  Also, not many people believe that accurate long term needs and assessment of requirements at the point of a disaster can be forecasted. Our research project, funded by the Norwegian Research Council, set out to prove that it is possible to generate this information and support the planning process, increasing predictability and so allowing donors and agencies to develop more efficient supply chains.  In a pilot project a needs forecast model called the Humanitarian Logistics Demand Forecast (HLDF) has been created by analysing more than 30,000 data inputs across 63 disasters that occurred during 2005-2010 to create needs characterisation models for a given disaster type in a given region. The HLDF produces information that can be used to guide donors or agencies with strategic planning, as well as providing the ability to predict the demand for a particular disaster of a known size in a given area. The tool is particularly useful to initiate a response whilst waiting for results from the needs assessments being carried out. IFRC used the tool as one of the components in developing their 5 year logistics strategy, defining product volumes and the required logistics capacity. The HLDF is the first of its kind on a global basis. Given their role as a coordination platform, we are keen to seek feedback from IASC on the usefulness of this approach in coordination activities, and the validity of further development and investment in such a tool. Also, Birgitte Stalder-Olsen will share IFRC's experience to use the HDLF for their logistics contingency planning for 2014/2015. ",0,0
3553,2360,2,Presenters,,"Ian Heigh äóñ Head of Planning and Operations Support, Avenir Analytics Marianne Jahre äóñ Professor, Supply Chain Management, BI Norwegian Business School and Lund University Birgitte Stalder-Olsen -  Head, Global Logistics Service, IFRC Geneva",0,0
3544,2359,1,Geneva Call and the protection of civilians: is engagement of armed non-State actors (ANSAs) an option ?,,"Most of current armed conflict around the world involve one or several armed non-State actors.ŒæCivilians are the primary victims of these conflicts, and are exposed to all kinds of abuses. A part of these abusesŒæäóñ Œæthough by no means all äóñŒæare committed by ANSAs. However, the nature of international law makes it difficult to address the behaviour of these groups. Existing International Humanitarian Law treaties are predominantly focused on states, and, while they have obligations under IHL, ANSAs cannot become parties to relevant international treaties. Thus, ANSAs may not feel bound to respect rules that they have neither contributed to creating nor formally declared their willingness to adhere to. Geneva Call aims to promote and enhance ANSA compliance with international humanitarian norms.ŒæWhile initially focusing on land mines, Geneva Call has expanded its work on international norms pertaining to the protection of children notably the recruitment and use of children in hostilities äóñ and to the prohibition on sexual violence in armed conflict.ŒæIn its efforts to promote ownership of international standards, Geneva Call has adopted an inclusive approach, whereby ANSAs have the opportunity äóñ through signing a formal instrument called aŒæDeed of CommitmentŒæäóñ to express their adherence to specific humanitarian norms and to be held accountable for their pledge.ŒæIn recent years, Geneva Call has also increasingly provided ANSAs with customised training on broad International Humanitarian Law rules, as well as advice on how to incorporate these rules into their codes of conduct and other internal regulations.",0,0
3545,2359,2,Presenter: Elisabeth Decrey Warner,,"President and co-founder or Geneva Call. She is currently a member of the Advisory Board of the Geneva Centre for the Democratic Control of Armed Forces (DCAF) as well as of the Geneva International Center for Humanitarian Demining. For Geneva calls most recent activities, the last flash news, please follow this link: Œæhttp://us7.campaign-archive2.com/?u=88d093c8f5253c75af7f79c08&id=ef0bfed4be",0,0
3542,2358,1,"The Certification Review Project: Taking Stock of Standards, Verification and Certification",,"The Certification Review project was initiated in October 2012 to explore the relevance and feasibility of certification for humanitarian organisations as a means to demonstrate application of humanitarian principles, and promote improved quality, accountability and effectiveness of aid efforts.  The two year project is sponsored by the members of the Steering Committee for Humanitarian Response (SCHR). See: www.schr.info for more detailed information and project documents. In September 2013, the project presented the findings of its research and consultations to date with the IASC and more widely in the humanitarian sector. The project also shared a first draft proposal certification model that built on the learning from existing experiences in the sector as well as consultations with stakeholders during the first year of the project. The model was intended to stimulate discussion and generate feedback from all interested key stakeholders on what a successful, sustainable model might look like and how to achieve it. The project team received feedback from across the sector, with some 60 organizations submitting written feedback. This feedback has been used to revise the draft model which will be shared with the IASC and stakeholders in mid-January. The aim of this meeting will be to: Present feed-back received on the model. Provide an overview of the revised proposed model. Present plans for field-testing the model. Outline opportunities for continued engagement with the project ",0,0
3540,2357,1,Panellists Sabine Rakotomalala (UNICEF) - Child Protection AoR Sam Pettrogalo (WHO) - Information Management (Health) Jean McCluskey (OCHA) - Coordination architecture/L3 and CAR Laurie Wiseberg (UNHCR) - Protection (tbc) Gael Leloup (IOM) - Population Movement/Site Facilitation (tbc),,,0,0
3609,2356,1,Documents,,,0,0
3603,2355,1,Meeting Notes,,,0,0
3604,2355,2,Documents,,,0,0
3538,2353,1,GA humanitarian resolution negotiations - Conclusions 2013 and planning 2014,,"OCHA Policy Development and Studies Branch will brief IASC colleagues on the conclusions of the GA humanitarian resolutions' negotiations and on the planning for 2014. Presented by Natasha Kindergan New York, with Geneva connected by video conference.",0,0
3535,2352,1,UNHCR's response to their real-time evaluation of the Syria situation,,"There will be a presentation of the Management Response (progress and continuing challenges five months on) to UNHCR's Real Time Evaluation on the response to the Syria refugee situation (June 2013). Presented by Francois Reybet-Degat in Geneva, with New York connected by video conference. ",0,0
3536,2352,2,Presenter,,"Francois Reybet-Degat, UNHCR's Deputy Director for the Middle East and North Africa region. ",0,0
3524,2351,1,The Core Humanitarian Standard: towards more coherence in quality and accountability of Humanitarian Assistance?,,"The Core Humanitarian Standard (CHS) is an outcome of the Joint Standards Initiative - an initiative of HAP, People In Aid and Sphere Project - which sought greater coherence amongst quality and accountability standards in humanitarian assistance. The CHS ambition is to support humanitarian actors to improve the quality of assistance and the accountability to communities and people affected by disaster. It will also enable them to demonstrate their adhering to fundamental humanitarian and human rights principles. Earlier zero versions of the draft CHS were developed jointly by the HAP, People In Aid and Sphere teams. Although Sphere is no longer a participant in the CHS since the end of November, the drafting to date greatly benefitted from input by the Sphere project team as well as the HAP and People In Aid teams. The first draft that was shared for consultation has benefitted from considerable feedback of a recent consultation undertaken by the SCHR Certification Review, to which many of you contributed. A first draft of the Standard will be shared as stimulus for discussion in advance of the meeting and your inputs and expertise are welcomed in making the Standard a more concise and practical contribution to the humanitarian sector. ",0,0
3525,2351,2,Panellists,,"Marian Casey-Maslen, Executive Director of HAP International will present an overview of the draft Standard and seek your opinions on the commitments which are contained in this first draft. An update on next steps will also be provided as well as opportunities for you to engage with the standard development process.   ",0,0
3521,2350,1,Summary Record,,,0,0
3522,2350,2,Backround Documents,,,0,0
3518,2349,1,1. UNICEF's Cluster Lead Agency (CLA) Role:  How Well Has it Done and What Next?,,"The Cluster approach was introduced in 2005 and it was intended to improve emergency response through greater predictability and accountability, as well as stronger partnership between and among humanitarian actors. UNICEF serves as Global CLA for three Clusters: Nutrition, WASH and, as co-CLA with Save the Children, Education. In addition, within the Global Protection Cluster led by UNHCR, UNICEF is Focal Point Agency for the Child Protection AOR and co-Focal Point Agency with UNFPA for Gender-Based Violence (GBV) AOR. Together, these responsibilities render UNICEF the agency with the most Clusters and AORs under its remit. Evaluations, reviews and other exercises assessing UNICEFäó»s response to recent emergencies have pointed out that while the Organisation appears to be taking its CLA roles and responsibilities seriously, challenges still remain. An evaluation of UNICEFäó»s Cluster Lead Agency Role (CLARE) in Humanitarian Action was recently finalised. The evaluation was designed to undertake a systematic, in-depth and independent assessment of UNICEFäó»s performance in managing its CLA (and co-CLA) role on the Clusters under its remit. It includes information and data collected at the global level as well as eight country case studies. The evaluation of UNICEFäó»s Cluster Lead Agency (CLA) role in humanitarian action has primarily sought to address the following overarching question: How well does UNICEF carry out its CLA role and what should it do for the future? The evaluation was commissioned by the UNICEF Evaluation Office and was conducted from January through June of 2013 by independent evaluators from Avenir Analytics. ",0,0
3519,2349,2,Panellists,,"Brian Majewski from Avenir Analytics  will present and discuss the outcomes and the recommendations of the evaluation. Josephine Ippe, Global Nutrition Cluster Coordinator, will provide a quick and complimentary overview of the impact and relevance of the evaluation to the Nutrition Cluster and for UNICEF overall. ",0,0
3512,2341,1,Aiding Surveillance - challenges to the protection of beneficiaries privacy and personal data in cash and e-transfer programmes,,"New technologies have revolutionised the impact and effectiveness of development and humanitarian interventions, and their adoption is a key priority for modern humanitarian actors. However, the adoption of new technologies raises new challenges for the protection and promotion of human rights, in particular the rights to privacy and the protection of personal data. The advent of electronic transfers, while creating clear opportunities for the delivery of vital cash transfers, has the potential to create new risks to beneficiaries' privacy as their personal data is   collected, mined, shared and analysed by a range of public and private actors in the name of humanitarian aid. ",0,0
3513,2341,5,Arafat Jamal,,Arafat Jamal will discuss  the transformative effects of switching from delivery of assistance to transfers of cash in an urban refugee operation. He will share some of his experiences in introducing cash transfers in UNHCR's refugee assistance in Jordan in 2011; identify challenges to the protection of beneficiary data and how some of these risk were mitigated.,0,0
3514,2341,2,Panellists:,,"Carly Nyst, Head of International Advocacy, Privacy International. Lili Mohiddin, Cash Learning Partnership (CaLP) Technical Coordinator.  Arafat Jamal, Chief IASC Secretariat and former UNHCR Deputy Representative (Operations), UNHCR Representation in Jordan",0,0
3515,2341,4,Lili Mohiddin,,Lili Mohiddin will review the increased use of cash as a tool in emergency response and the growing interest in the application of e-transfers. She will provide a description of the needs identified by NGOs in terms of data management before outlining the content and purpose of the document developed by CaLP with inputs from a large number of stakeholders: äóÖProtecting Beneficiary Privacy: Principles and Operational Standards for the secure use of personal data in cash and e-transfer programmesäó».,0,0
3516,2341,3,Carly Nyst,,"Carly Nyst will canvass some of the potential risks involved in utilising new technologies, particularly e-transfers, in humanitarian responses, and will present an argument for strong safeguards and operational standards around privacy and the protection of personal information.",0,0
3499,2340,1,Mental Health and Psychosocial Support in Emergencies,How Does the Existing Guidance Help Practical Application Across Sectors?,"The Inter Agency StandingCommittee Guidelines on Mental Health and Psychosocial Support (MHPSS) in Emergency Settings (IASC, 2007) help to plan, to establish and coordinate a set of minimum multi-sectoral responses to protect and improve peopleäó»s mental health and psychosocial well-being in the midst of an emergency.  Peter Ventevogel, Senior Mental Health Expert, UNHCR Public health Section, Division of Programme Support and Management Sabine Rakotomalala ,  SabineRakotomalala, Deputy Coordinator, Child Protection Working Group Margriet Blaauw, Co-chair of theIASC Reference Group on Mental health and Psychosocial Support  A recent review conducted by Prof. Piero Calvi Parisetti on behalf of OCHA entitled 'Coordination and Funding of Cross-Cutting Issues in Humanitarian Action' identified Mental Health as a äóÖCore Issueäó» in Humanitarian Action. At the same time the review mentioned a lack of attention paid to cross cutting issues in humanitarian planning and response, often because they are vaguely defined, misunderstood, and because of a certain äóìcross-cutting-fatigueäó. Four panelists will give brief presentations,  followed by a discussion on the applicationof the IASC MHPSS Guidelines in different sectors. Among others, these questions will be discussed: How can the IASC MHPSS Guidelines contribute to an improved quality of Humanitarian Action? How can the Guidelines be integrated in multi-sectoral application in a practical manner? ",0,0
3500,2340,2,Panelists,,"Guglielmo Schinina , Head of mentalhealth, psychosocial response and intercultural communication section, IOM ",0,0
3501,2340,3,Focus of the panelists' statements:,,"Presentation 1: Introduction to multi-sectoral application of the IASC MHPSS Guidelines, Margriet Blaauw: Introduction and overview of the achievements and challenges on the institutionalization and multi-sectoral application of the IASC MHPSS Guidelines since their publication in 2007 Presentation 2: The IOM experienceswith the institutionalization and the multi-sectoral application of the IASC MHPSS Guidelines,  Guglielmo Schinina: Practical examples ofIOM trainings in Syria for shelter managers and front line workers and how the guidelines and the Reference Group can have a positive impact the work of the clusters and of processes like CERF and CAP Presentation 3: Inter-sectoral planningand programming, Peter Ventevogel: Presentation on UNHCRäó»s operational assessments (the joint guidance with WHO with many IASC MHPSS WG tools), practical examples on multi-sectorial coordination including how the 4Wäó»s tool can support inter-sectorial planning and programming  Presentation 4: Applying the IASCMHPSS Pyramid in Child Protection programming, Sabine Rakotomalala ",0,0
3495,2339,1,Special IASC event; Humanitarian Challenges Today: Focusing on the Syria Situation,,"Humanitarian Challenges Today, Focusing on the Syria Situation Drawing upon their vast humanitarian experience, Egeland, Lim and El Hillo will give their perspectives on some of the major humanitarian challenges of today, focusing on the particular issues brought into relief by the Syria situation. The session will provide an opportunity for a candid discussion amongst three seasoned humanitarian officials, and with the wider IASC community; your questions and comments are welcome. The discussion will be moderated by Arafat Jamal, Chief of the IASC Secretariat. ",0,0
3496,2339,2,"Jan Egeland, Secretary General, Norwegian Refugee Council (NRC)",,"Jan Egeland is the Secretary General of the Norwegian Refugee Council (NRC). From 2003 to 2006 Egeland was the UN Under-Secretary General for Humanitarian Affairs and Emergency Relief Coordinator, during which time he initiated the humanitarian reform and led the international emergency response to the Asian Tsunami, Darfur crisis, Iraq and other major emergencies. Mr. Egeland has a long and distinguished career as an international policy maker and humanitarian leader, serving as State Secretary for the Norwegian Ministry of Foreign Affairs, Secretary General of the Norwegian Red Cross and Chair of Amnesty International in Norway. Egeland has also served in senior posts with the Norwegian Institute of International Affairs and Human Rights Watch. ",0,0
3497,2339,3,"Janet Lim, Assistant High Commissioner for Operations",,"Janet Lim was appointed Assistant High Commissioner for Operations in August 2009 following a demanding five-year assignment as Director of the Bureau for Asia and the Pacific. She brings immense operational experience to her position with particular expertise in managing complex emergency situations and the difficult task of balancing humanitarian action with security concerns. During her 32-year career Ms Lim has, amongst other positions, served as the head of UNHCRäó»s Emergency and Security Service, Coordinator in the Western Sahara, Representative in Sri Lanka during its separatist insurgency, and she served at the senior level on secondment to UNAIDS and UNAMA. She has also served with UNHCR in Malaysia, Thailand, and Syria.",0,0
3498,2339,4,"Yacoub El Hillo, Resident Coordinator and Humanitarian Coordinator for Syria",,"Yacoub El Hillo is the current Resident Coordinator and Humanitarian Coordinator for Syria. Mr. El Hillo has almost 25 years of experience in the United Nations. Since November 2010 he has been UNHCR Bureau Director for the Middle East and North Africa. Prior to that, from 2009 to 2010, he served as UNHCR Regional Representative to the Gulf Cooperation Council Countries and from 2006 to 2009 as UNHCR Representative to Tanzania.  From 2005 to 2006 he was Deputy Reconstruction and Humanitarian Coordinator in the United Nations Assistance Mission for Iraq (UNAMI), and from 2003 to 2005, UNHCR Representative for Operations in Iraq. Prior to this, he held several UNHCR positions, including Chef de Cabinet.",0,0
3492,2335,1,1. Humanitarian situation and transition planning in Sri Lanka,,"Since the cessation of armed conflict in Sri Lanka in May 2009 there has been a substantive improvement in the lives of people in Sri Lanka affected from the earlier Tsunami, the armed conflict and more recently large scale flooding. There has been a planned rapid large scale resettlement program of Internally Displaced Persons. This has been matched with an ambitious housing program in all areas. A small residual group of Internally Displaced Persons (IDPs) remain in longer term welfare housing and a smaller group in transitional shelter, awaiting final return.  However, Sri Lanka continues to be affected by small and medium scale natural disasters. These have also impacted returning IDPs and the scope of OCHAäó»s operations.  The Sri Lanka HCT and the Government of Sri Lanka are currently undertaking the first phases of a Joint Needs Assessment  (JNA) to create a baseline to target assistance from Government and ongoing relief and development activities. This will create a baseline for Government and development actors to continue in the recovery phase. In 2014, the OCHA Sri Lanka country office will downsize to a smaller Humanitarian Advisory Team (HAT) as the focus of preparedness for response will shift to the national level, with additional backstopping from the OCHA Regional Office for Asia and the Pacific, based in Bangkok. Central to OCHAäó»s work stream on preparedness for response will be to ensure that key elements of the the Minimum Preparedness Package (MPP) is in place as part of the UNDAF Pillar IV planning for Sri Lanka.",0,0
3493,2335,2,Presenter,,"OCHA's Deputy Head of Office, Mark Prasopa-Plaizier, will report on recent OCHA missions to the North and East of Sri Lanka, progress of the JNA, and transition planning underway by OCHA, the HCT and UNCT.",0,0
3494,2335,3,2. AOB,,,0,0
3488,2334,1,1. 'Unarmed Civilian Peacekeeping' - what's next?,,"How can civilians in situations of violent conflict, such as in South Sudan, Philippines or Myanmar, be protected? How can 'unarmed civilian peacekeeping' contribute to increased protection? The organisation 'Nonviolent Peaceforce' (NP) promotes, develops and implements 'unarmed civilian peacekeeping' (UCP) to protect civilians in these situations. NP envisions that this method ""using proven nonviolent strategies, is recognised as a viable alternative in preventing, addressing, and mitigating violent conflicts worldwide."" (NP website)The UN Secretary General's Report on the Protection of Civilians (S/2012/376) states that non-governmental organisations also play a long-established and key role in the protection of civilians. But what is UCP, how does it work in practice and how effective is it? How does it link to other notions of 'peacekeeping' and 'protection'? And what are some next steps? The IASC Secretariat is pleased to host this event, providing a space to discuss and better understand this concept from those who have applied it in situations like South Sudan, Mindanao and Myanmar. We are pleased to welcome the following panellists from Nonviolent Peaceforce.",0,0
3489,2334,2,Panellists,,"Rolfe Carriere, Senior Advisor (joins in GVA) Atif Hameed, International Programme Director and former Country Director in the Philippines (joins in GVA) Tiffany Easthom, Country Director South Sudan (joins in NY) Mel Duncan, Founding Director (joins in NY)",0,0
3490,2334,3,Discussion,,"The panellists will discuss the following: Introduction to Unarmed Civilian Peacekeeping (UCP) The role of this work in cease-fire monitoring with examples from Mindanao and Myanmar Protecting civilians in Jonglei Next steps for UCP, including an e-learning course",0,0
3491,2334,4,2. AOB,,,0,0
3480,2327,1,Agenda,,,0,0
3481,2327,0,Logistic,,,0,0
3482,2327,3,Reclaiming humanitarianism (IASC priorities) and humanitarianism tomorrow (World Humanitarian Summit),,,0,0
3483,2327,4,äóÖRebootingäó» the IASC Working Group: Subsidiary Body review,,,0,0
3484,2327,5,Rebooting the IASC Working Group: Options,,,0,0
3485,2327,6,Any Other Business,,,0,0
3487,2327,0,Summary Record,,,0,0
