agendaID,calmeetID,agorder,agitem,agsubitem,agdescription,presenterID,agpublishlevel
2995,1994,2,Background,NULL,"The eastern Horn of Africa has now experienced two consecutive season of significantly below-average rainfall. This has resulted in failed crop production, substantial livestock mortality, and has driven food prices to record levels. Millions of people in the region cannot meet basic survival needs and emergency levels of acute malnutrition are wide-spread. This crisis likely represents the most serious food insecurity situation in the world today, in terms of both scale and severity. Current humanitarian response is inadequate to meet emergency needs according to an inter-agency scenario building analysis at the end of May. Furthermore, FEWSNET with partners estimated that  2011 is the driest year or second direst year in the Eastern Horn of Africa  since 1950/51 in some areas and the food security situation for pastoralists and marginal agriculturalists  is not likely to improve until early 2012.  A food security emergency will persist over the coming months in the eastern Horn given the expectation of late and below average summer harvests, early depletion of pasture and water, and continued high prices for food, water, and fuel .' ",0,0
2996,1994,3,A) Introduction and synopsis of the drivers of the growing crisis in the Horn of Africa (FAO):,NULL,"IASC Plan of Action for the Horn of Africa and the joint WFP/FAO roadmap on DRR/DRM Actions undertaken by FAO to support the livelihoods of the affected population ",0,0
2997,1994,4,"B) The impact of the growing crisis in the Horn of Africa, vulnerability and WFP's response (WFP)",NULL,"An overview of WFP's current humanitarian response including safety nets and nutrition, Displacement of populations and associated needs Challenges in delivering assistance (resources, food pipeline and shortfalls, access and security)  ",0,0
2998,1994,5,2. AOB,NULL,NULL,0,0
2999,1996,1,1) Getting the Message out - Informing the Public about Humanitarian Work and Emergencies,NULL,"Elisabeth Byrs, Information Officer and Spokesperson, OCHA, will brief on her role in informing the media of the work of humanitarian organisations and emergencies. Elisabeth will share her perspective on what criteria are needed for a story to be of interest for news agencies. Her presentation will highlight some of the challenges faced by a Spokesperson and Information Officer in providing always up-to-date information to the media.",623,0
3000,1996,2,2) Covering Humanitarian Work - A News Agency's Perspective ,NULL,"John Heilprin, Chief Correspondent, Associated Press Geneva Bureau, will brief on his role in covering the work of humanitarian organisations and emergencies, which is only one part of a much larger portfolio of an AP Correspondent covering international organisations in Geneva as well as Switzerland as a whole. John will share some insights of how news of humanitarian organisations and emergencies are covered by news agencies. ",0,0
3001,1996,3,Objective,NULL,The objective of the meeting is for participants to gain a better insight in how humanitarian work and emergencies are presented by a spokesperson and covered by a news agency and in how humanitarian organisation can improve their communication to and with the media to ensure that key developments and messages are well covered. ,0,0
3002,1996,4,3) AOB,NULL,NULL,0,0
3005,1999,3,IASC Debriefing on the Libya crisis,NULL,NULL,0,0
3006,0,1,Agenda,NULL,NULL,0,0
3007,2000,1,Agenda IASC Weekly 5 August ,Debriefing on the IASC WG and ECOSOC meetings,NULL,926,0
3008,2001,1,Agenda,NULL,NULL,0,0
3009,2002,1,Summary Note,NULL,NULL,0,0
3010,1985,2,Background Papers,NULL,NULL,0,0
3011,1985,1,Agenda,NULL,NULL,0,0
3012,1923,1,"Agenda IASC TF on PSEA, 14 June 2011",NULL,NULL,1939,0
3014,0,1,1. Convergence Economy: Building Successful Humanitarian Partnerships in a Converging World,NULL,"Gib Bulloch, Executive Director and Lionel Bodin, Senior Manager from Accenture Development Partnerships (ADP) will facilitate this session around the recently launched Accenture Point of View Convergence Economy: Rethinking International Development in a Converging World'. ",0,0
3015,2003,1,1. Convergence Economy: Building Successful Humanitarian Partnerships in a Converging World,NULL,"Gib Bulloch, Executive Director and Lionel Bodin, Senior Manager from Accenture Development Partnerships (ADP) will facilitate this session around the recently launched Accenture Point of View Convergence Economy: Rethinking International Development in a Converging World'. ",0,0
3016,2003,2,2. Nutrition crisis in the Horn of Africa ,NULL,"David Doledec, Nutrition Specialist (UNICEF), Global Nutrition cluster, will provide an update on the nutrition crisis in the Horn of Africa and brief on ongoing initiatives, including the challenges, to address the crisis.",0,0
3017,2003,3,3. AOB,NULL,NULL,0,0
3018,2004,1,Summary Record,NULL,NULL,0,0
3019,2004,2,Logistics,NULL,NULL,0,0
3020,0,1,1. The humanitarian situation in Chad,NULL,"Peter Neussl, OCHA GCMS, will brief on the humanitarian situation in Chad, especially focussing on the challenges and gaps in the humanitarian response within Chad. Dr. Michel Yao, (Public Health), Response and Recovery Operations, Health Action in Crises, WHO, will brief on the health situation in Chad and current challenges in the country.  Andreas Schuetz, OCHA Evaluation and Studies Section, will complement the briefing, sharing first hand experiences from his recent emergency deployment to Chad, working with returnees.",0,0
3022,2005,2,2. Outcome of the July IASC Working Group meeting,NULL,"Simon Lawry-White, Chief of the IASC Secretariat, will brief on the outcome of the 79th meeting of  the IASC Working Group, which took place on 11-12 July 2011, hosted by ICRC. The focus of Simon's briefing will be on the decisions to rationalise IASC Subsidiary Bodies and to improve the IASC Working Group.  ",0,0
3023,2005,3,3. AOB,NULL,NULL,0,0
3024,2007,1,Background documents,NULL,NULL,0,0
3025,2007,1,Agenda,NULL,NULL,0,0
3026,2006,1,Agenda,NULL,NULL,0,0
3027,1993,2,Documents,NULL,NULL,0,0
3028,1922,1,agenda of the PSEA meeting of 12 April,NULL,NULL,1939,0
3029,2011,1,Summary Record,NULL,NULL,0,0
3030,2012,1,1. Challenges to humanitarian principles during the Libyan crisis,NULL,"Mark Prasopa-Plaizier, former OCHA Deputy Head of Office, a.i. OCHA Libya, will brief on challenges to operations and coordination in the humanitarian response to the  Libya crisis. In particular on the dilemmas created by parallel security, military and political actors and the effect on humanitarian space and access. He will present lessons learnt which may be applicable for future humanitarian responses in armed conflict.",0,0
3031,2012,2,2. The humanitarian response to displacement during the Libya crisis,NULL,"Andrew Harper, Iraq Support Unit / Senior Emergency Coordinator Middle East and North Africa, UNHCR, will brief on the humanitarian response to the displacement during the Libya crisis. Andrew will point out challenges of the response and preliminary lessons learned of operating in this conflict environment. His presentation will focus on the link between coordination of activities at headquarters and coordination mechanisms in the field.",0,0
3032,2012,3,3. AOB,NULL,NULL,0,0
3033,1932,0,Summary Record,NULL,NULL,0,0
3034,1924,1,"Agenda IASC TF on PSEA, 14 September 2011",NULL,NULL,0,7
3035,2014,1,Agenda,NULL,NULL,0,0
3036,2014,2,Background Papers,NULL,NULL,0,0
3037,2015,1, Agenda of next IASC Weekly meeting (Geneva) - Information needs of beneficiaries,"Wednesday, 21 September 2011, 9h30 to 10h30, Room S.4, Palais des Nations, Geneva","Agenda: 1. Dadaab Information Needs Assessment: Communication is AIDJacobo Quintanilla, Director of Humanitarian Media at Internews (www.internews.org), will brief on the findings of the joint humanitarian communication needs assessment conducted in Dadaab in August 2011 to understand the informationneeds of refugees and explore ways to improve the flow of communication between refugees, aid agencies, and host communities. Internews and the BBC World Service Trust are partners in the infoasaid (http://infoasaid.org/) DfID funded consortium focusing on improving how aid agencies communicate with disaster-affected communities. The emphasis is on the need to deliver information, as aid itself, through the most appropriate channels. Anita Shah, Head of Infoasaid, will introduce the project. Background: Serious communication gaps between the humanitarian sector and refugees in Dadaab, Kenya, are increasing refugee suffering and putting lives at risk, according to this new joint assessmentreport. Radio is by far the most popular source of general information for both new arrivals and long-term refugees, yet there is no specific regular broadcast for or about Dadaab. Critically, humanitarian workers, government officials, along with army andpolice, rank the lowest as sources of information for refugees, both for new arrivals and long-term residents, according to the report. The assessment team trained a group of local volunteers from the Norwegian Refugee Council (NRC) on usingsmart phones with data collection software designed by Episurveyor to conduct over 640 interviews for the survey. See video.The assessment was led byInternews and conducted with Radio Ergo/International Media Support (IMS) and Star FM of Kenya with support from NRC. Links:Full link to the report: http://www.internews.org/pubs/kenya/Dadaab2011-09-14.pdfFull link to the videoreport: http://www.youtube.com/watch?v=QrDmIInCp2gMore information about Internews' work in Dadaab: http://www.internews.org/regions/africa/kenya/dadaab_201108.shtm About Internews: Internews is an international media development organization established in 1982. Its mission is to empower local media worldwide to provide people with the news and information that they need, the ability to connect, and the means to make their voices heard (www.internews.org)  Communication Is Aid, Watch this 2-minute animation and see it for yourself http://bit.ly/CommunicationIsAid COMMUNICATION IS AID, Watch this 2-minute animation and see it for yourself. ",0,0
3038,0,1,1. DPKO/DFS work to improve the implementation of POC mandates in UN peacekeeping operations.  ,NULL,"Mr. David Haeri, the Chief of the Policy and Best Practices Service in DPKO New York, and Mr. Michael Heller Chu, the Team Leader of the Guidance Team in PBPS, will be briefing on the work that DPKO has been doing to improve the implementation of protection of civilians mandates by UN peacekeeping operations. They will speak to some of the tools that they have developed to assist missions in planning for the protection of civilians, the conceptual architecture that they have developed regarding POC in UN peacekeeping, and other related initiatives. ",0,0
3039,2016,1,1. DPKO/DFS work to improve the implementation of POC mandates in UN peacekeeping operations.  ,NULL,"Mr. David Haeri, the Chief of the Policy and Best Practices Service in DPKO New York, and Mr. Michael Heller Chu, the Team Leader of the Guidance Team in PBPS, will be briefing on the work that DPKO has been doing to improve the implementation of protection of civilians mandates by UN peacekeeping operations. They will speak to some of the tools that they have developed to assist missions in planning for the protection of civilians, the conceptual architecture that they have developed regarding POC in UN peacekeeping, and other related initiatives. ",0,0
3040,2016,2,2. AOB,NULL,NULL,0,0
3041,2017,1,1. Guiding the durable solutions process for internally displaced people,NULL,NULL,0,0
3042,2017,2,1st Presentation,NULL,"Nina M. Birkeland, Head of Policy and Research Department at IDMC/NRC, will present latest developments in the implementation of the IASC Framework on Durable Solutions for Internally Displaced Persons and explain the process for its development. Ms. Birkeland represented IDMC/NRC on the Steering Committee that drafted the Framework.",0,0
3043,2017,3,2nd presentation,NULL,"Nadine Walicki, Country Analyst and Focal Point on Protracted Displacement at IDMC/NRC will focus on local integration as a settlement option for internally displaced people (IDPs), highlighting examples and related conclusions from the 2011 Second Expert Seminar on Protracted Internal Displacement. Her presentation will draw on examples from a recent mission to the North Caucasus and Georgia.",0,0
3044,2017,4,Background:,NULL,"In some 40 countries, IDPs have not achieved a durable solution and cannot fully access their rights as a result. To guide the durable solutions process, the IASC Framework on Durable Solutions for Internally Displaced Persons was developed to assist all stakeholders in their work. The Framework clarifies the concept of a durable solution and outlines key principles and criteria that can be used to identify suitable strategies and activities to assist IDPs and to gauge the achievement of a durable solution. While discussions of durable solutions have had a particular focus on return, the Framework places no hierarchy among settlement options for IDPs. This allows for consideration of local integration and settlement elsewhere on a par with return. ",0,0
3045,2017,6,2. AOB,NULL,NULL,0,0
3046,2018,1,Country Focus: Cote d'Ivoire,NULL,"Agenda: 1. Country Focus: Cote d'Ivoire Niels Scott, Chief Humanitarian Coordination Support Section, OCHA, will share lessons learned and impressions when he was OCHA Head of Office in Cote d'Ivoire. His presentation will focus on coordination challenges in Cote d'Ivoire and lessons learnt. ",0,0
3047,2021,1,I. Introduction by the ERC,NULL,NULL,0,7
3048,2021,2,2. Review of the report on the retreat of the Directors Task Team of 28 September 2011,NULL,NULL,0,7
3049,2021,3,3. Progress against the 2011 Principals Reform Agenda,NULL,NULL,0,7
3050,2021,4,4. Next Steps,NULL,NULL,0,7
3051,2021,5,5. AOB,NULL,NULL,0,7
3052,0,1,1. Lessons Learned: Addressing Land Issues after Natural Disasters or Armed Conflict,NULL,"Mr. Szilard Fricska, Senior Humanitarian Coordinator, UN-HABITAT, will brief on common land issues that arise in the context of natural disasters and armed conflicts. He will provided examples from recent crises to illustrate both the challenges as well as some lessons learned. UN-HABITAT chairs the Housing, Land and Property Area of Responsibility within the Protection Cluster.",0,0
3053,2022,1,1. Lessons Learned: Addressing Land Issues after Natural Disasters or Armed Conflict,NULL,"Mr. Szilard Fricska, Senior Humanitarian Coordinator, UN-HABITAT, will brief on common land issues that arise in the context of natural disasters and armed conflicts. He will provided examples from recent crises to illustrate both the challenges as well as some lessons learned. UN-HABITAT chairs the Housing, Land and Property Area of Responsibility within the Protection Cluster.",0,0
3054,2022,2,Background,NULL,"Unaddressed land issues contribute to the increased negative impact of both natural disasters and violent conflict. Poor land-use increases vulnerability to natural disasters, as demonstrated in New Orleans, Port-au-Prince and the Horn of Africa.  Lands critical importance to livelihoods, investment, group identity and the distribution of power make it a potent factor in the outbreak or continuation of conflict and to the success or failure of post-conflict peace-building.Land issues directly affect many aspects of humanitarian action. Land is needed for emergency shelter or camps, for livelihoods and food security, for temporary roads and other critical infrastructure.  Land mines and unexploded ordnances (UXOs) limit available land for any use. Lack of clarity regarding land rights can delay humanitarian response, can undermine the effectiveness of assistance, can contribute to or exacerbate conflicts and can even place humanitarian staff at risk.Humanitarians are increasingly aware of the need to understand how land issues will affect their interventions and the affect of their interventions on land issues.  The challenge is to ensure that humanitarian action contributes to long-term solutions that address core vulnerabilities and root causes of crises. Early engagement of national and international land expertise is a critical input to humanitarian action.",0,0
3055,2022,3,2. AOB,NULL,NULL,0,0
3056,2023,1,1. Country Focus: Syria,NULL,"Ismail Ould Cheikh Ahmed, Humanitarian Coordinator for Syria, will brief on the humanitarian situation in Syria and the response of the humanitarian community. ",0,0
3057,2023,2,Background: ,NULL,"Humanitarian concern for Syria continues as the civil unrest enters its eighth month. According to the UN High Commissioner for Human Rights, security forces have killed more than 2,900 people. Thousands of others have been injured, displaced or detained since mid-March. A UN humanitarian mission, which was led by OCHA and took place in late August, concluded that the humanitarian situation in Syria could be characterised as having pockets of humanitarian needs, but that they together could not be described as a country-wide humanitarian crisis urgently requiring international assistance. However, the humanitarian situation may further deteriorate.Ismail Ould Cheikh Ahmed has served as Resident Coordinator in Syria since May 2008 and was designated Humanitarian Coordinator in August this year. Prior to this, he held various positions with UNICEF, including UNICEF Deputy Regional Director for Eastern and Southern Africa (Nairobi), Director of UNICEF's Change Management Unit (New York) and UNICEF Representative in Tbilisi, Georgia. ",0,0
3058,2023,3,2. AOB,NULL,NULL,0,0
3059,0,1,1. Core Humanitarian Competency Framework and the Humanitarian Staff Development Programme ,NULL,"Sarah Lumsdon, Strategic Project Manger and Management Development, Oxfam GB, and Caroline Hotham, CBHA Staff Development Project Manager, Oxfam GB, will brief on the piloting of a Core Humanitarian Competencies Framework and the development and roll out of two Staff Development Programmes aimed at building staff capacity to respond to humanitarian disaster. The presentation will give an opportunity to ask questions about the design and future direction of the project. The presenters would like to pose the question of how as a sector national capacity can be build in a cost effective manor in the long term, which will really have an impact? How can agencies and donors be encouraged to give sufficient weight and investment to effective staff development? ",0,0
3060,2024,1,1. Core Humanitarian Competency Framework and the Humanitarian Staff Development Programme ,NULL,"Sarah Lumsdon, Strategic Project Manger and Management Development, Oxfam GB, and Caroline Hotham, CBHA Staff Development Project Manager, Oxfam GB, will brief on the piloting of a Core Humanitarian Competencies Framework and the development and roll out of two Staff Development Programmes aimed at building staff capacity to respond to humanitarian disaster. The presentation will give an opportunity to ask questions about the design and future direction of the project. The presenters would like to pose the question of how as a sector national capacity can be build in a cost effective manor in the long term, which will really have an impact? How can agencies and donors be encouraged to give sufficient weight and investment to effective staff development? ",0,0
3061,2024,2,Background ,NULL,"Over the last year Oxfam and ECB (Emergency Capacity Building Project) have been leading a project on behalf of the CBHA (Consortium of British Humanitarian Agencies) to development a two (Management and Leadership and Core Skills) Staff Development Programmes focusing on building humanitarian capacity at Country level.  The programmes have been designed by People in Aid together with key staff from a number of Humanitarian agencies.  The Programmes have been piloted in 4 countries and the initial interim evaluation has just been completed.  The programmes have been designed to move away from typical one off workshop event to a longer term programme focusing self directed learning, building confidence and the development of the appropriate behavioural competence. The programme was designed based on a Core Humanitarian Competency Framework which was collated by Action Aid and People in Aid and agreed by the 15 Humanitarian Agencies with UK based offices.  The framework has been cross checked and agreed across international offices of these agencies.   The framework is an excellent piece of collaborative work and a major step forward in an agreed approach to staff development.   The Framework will be finalised in the coming months and guideline for using the framework produced.",0,0
3062,2024,3,2. AOB,NULL,NULL,0,0
3064,2014,3,Final Summary Record (password required),NULL,NULL,0,0
3065,2014,4,Participants list,NULL,NULL,0,0
3066,2027,1,Final Documents (password required),NULL,NULL,0,0
3067,2006,2,Final Documents,NULL,NULL,0,7
3068,2007,3,Final Documents (password required),NULL,NULL,0,0
3069,2029,1,Final Documents,NULL,NULL,0,7
3070,1983,1,Final Documents,NULL,NULL,0,7
3072,1933,2,2. IASC Priorities 2012,NULL,NULL,0,0
3073,1933,3,3. IASC Subsidiary Bodies  2012 Work Plans,NULL,NULL,0,0
3074,1933,4,4. Making CAPs and related planning documents more strategic,NULL,NULL,0,0
3075,1933,5,5. Preparedness Financing,NULL,NULL,0,0
3076,1933,6,6. Integration,NULL,NULL,0,0
3077,1933,7,7. Needs Assessment,NULL,NULL,0,0
3078,1933,8,8. Accountability to Affected People,NULL,NULL,0,0
3079,1933,10,AOB,NULL,NULL,0,0
3080,1933,1,1. IASC Working Group support to the IASC Principals Reform Agenda,NULL,NULL,0,0
3081,1933,0,Logistics + Agenda,NULL,NULL,0,0
3082,2030,1,The Impact of the Mass Media on Providing Humanitarian Assistance,NULL,"11.30 - 12.00 The Impact of the Mass Media on Providing Humanitarian AssistanceMr. Tim Peek, Executive Producer at NBC, will explain why the current news cycle is incompatible with the humanitarian aid agenda. He will address some common misperceptions idealistic organizations have about dealing with journalists and introduce a digital media production model that allows field staff and communications officers to better tell stories.12.00 - 12.30 Discussion on Media Outreach Strategies for Humanitarian Organizations Mr. Tim Peek will discuss how non-profit organizations can improve their media profile and use digital communications in their outreach strategy. For more information, please contact: dalhuijsen@un.org. If you need help to access the building, please call 212-963-5582 or 212-963-1823. ",0,0
3083,1949,1,Agenda IASC Weekly The Professionalisation of Aid Workers; We Feedback; CAR,NULL,"11.30  11.35Ms. Christelle Loupforest, Head of the IASC/ECHA Secretariat, opens the meeting and introduces the speakers.                                                 11.35  11.55                Internal DisplacementMs. Laura Perez, IMDC Country Analyst of Central African Republic, Chad and the Republic of Congo, will present the Internal Displacement: Global Overview of Trends and Developments in 2010.                                                 11.55  12.15                WeFeedBackMs. Bettina Luescher, Chief Spokesperson WFP will highlight key features of the WeFeedBack campaign.                                                 12.15  12.45                Professionalization of aid workersDr. Brendan Cahill will speak about the CIHC.                 Mr. Larry Hollingworth will speak about the courses at Fordham University.                Dr. Alexander van Tulleken will speak about professionalization in general.                                                12.45  13.00                DiscussionMs. Christelle Loupforest, Head of the IASC/ECHA Secretariat, will moderate the discussion and conclude the meeting.                                 ",0,0
3084,0,1,Agenda,NULL,"Background of the report ""East Jerusalem; Key Humanitarian Concerns"". This report forms part of a series by OCHA which examines the humanitarian impact of Israeli measures such as the Barrier, settlements planning, and zoning restrictions, on Palestinians in the occupied Palestinian territory (oPt). The report focuses on East Jerusalem, on the area unilaterally annexed to Israel following the 1967 war.                 Since 1967, Israel has undertaken measures to alter the status of East Jerusalem, contrary to international law. These measures affect the residency status of East Jerusalem Palestinians, their access to education and health services, and their ability to plan and develop their communities. Combined, they significantly increase the humanitarian vulnerability of the Palestinian residents of East Jerusalem. East Jerusalem has also traditionally served as a focus for specialized medical care, university education, work, social & family relationships and for worship at the Muslim and Christian holy sites, for the entire Palestinian population of the West Bank and Gaza Strip. Israeli measures have increasingly cut off East Jerusalem from the remainder of the occupied Palestinian territory and construction of the Barrier is compounding the physical separation of the city from the rest of the West Bank. Therefore, while primarily focusing on the issues facing the Palestinian residents of East Jerusalem, this report will also emphasize the continuing importance of the city as a centre of life for Palestinians throughout the oPt.                The report was published recently and can be retrieved through:        http://www.ochaopt.org/documents/ocha_opt_jerusalem_report_2011_03_23_web_english.pdf                        2. Children and Armed Conflict in the Central African Republic (16h45-17h00)                Ms. Eva Smets, Director, Watchlist on Children and Armed Conflict, will introduce the report ""An uncertain future: Children in Armed Conflict in the Central African Republic."" Printed copies of the report will be available at the meeting.        The reports findings include the following:                 Of the six grave violations enumerated by the Security Council in its groundbreaking resolution 1612 (2005) and covered by the UN-led Monitoring and Reporting Mechanism (MRM), at least four violations are currently being committed against children in CAR: Abduction of children; Recruitment and use of child soldiers; Denial of humanitarian access to children; and Attacks against schools or hospitals.        The LRA is present and active in CAR, despite efforts to drive it from the region. The LRA is abducting children in the southeast of CAR. Abducted children are raped, used as sex slaves and forced to attack villages and kill others, including other children.         The children who manage to escape the LRA experience great difficulties returning to their families. They rarely receive much-needed assistance, such as psychosocial care, to heal from these traumatic events. These children also suffer an arduous journey home that often takes them as long as the time they actually spent in captivity.         Other findings highlight the recruitment and use of children by self-defense militias and the CPJP, as well as the need for long-term reintegration programs for children released by the APRD. ",0,0
3085,0,1,Agenda,NULL,"11.30  11.35 Introductory Remarks  The Head of the IASC/ECHA Secretariat opens the meeting and introduces the speakers. 11.35  11.45A Board Member of the Sphere Project presents the Emergency Relief Coordinator with the 2011 Edition of the Sphere Handbook.  11.45  12.00A Sphere Standards Trainer and Facilitator highlights what is new in the 2011 Edition of the Sphere Handbook. 12.00  12.30Government representatives share their views on standards and quality of humanitarian assistance. 12.30  12.55Audience members are invited to discuss the revised Sphere Standards and ask questions to the panel. 12.55  13.00The Head of the IASC/ECHA Secretariat concludes the meeting.  ",0,0
3086,0,1,1. Gender Based Violence: A Humanitarian Crisis,NULL,"Jessica Gorham, Global Coordinator, Inter-agency (UNFPA, UNHCR, and UNICEF) GBV Capacity Development Project will discuss the GBV AoRs efforts to improve both multi-sectoral GBV programming (prevention and response) and inter-agency GBV coordination in humanitarian contexts. Ms. Gorham will share her experiences from recent missions to Sudan (Darfur states), Afghanistan, and the Central African Republic. She will highlight that all humanitarian actors need to take responsibility for the care and protection of those most vulnerable to GBV.",0,0
3087,2069,1,1. Gender Based Violence: A Humanitarian Crisis,NULL,"Jessica Gorham, Global Coordinator, Inter-agency (UNFPA, UNHCR, and UNICEF) GBV Capacity Development Project will discuss the GBV AoRs efforts to improve both multi-sectoral GBV programming (prevention and response) and inter-agency GBV coordination in humanitarian contexts. Ms. Gorham will share her experiences from recent missions to Sudan (Darfur states), Afghanistan, and the Central African Republic. She will highlight that all humanitarian actors need to take responsibility for the care and protection of those most vulnerable to GBV.",0,0
3088,2069,2,Background,NULL,"Gender-based violence (GBV) encompasses a wide range of human rights violations and can be directed at women, men, girls and boys. GBV takes the form of rape, domestic violence, sexual assault and harassment, trafficking of women, girls and boys and several harmful traditional practices including female genital mutilation/cutting, child marriage, bride inheritance and many others. It is pervasive in times of peace. In times of crisis, GBV may become more extreme. In armed conflict, one form of GBV, sexual violence, can become so widespread and systematic that it is considered a weapon in conflict and can escalate into crimes against humanity, war crimes or be part of the crime of genocide. ",0,0
3089,2069,3,continued,NULL,"In May 2010, UNFPA, UNHCR and UNICEF were successfully awarded a grant from the European Commission (ECHO) to support an 18-month project to build the capacity and knowledge of humanitarian staff addressing GBV.  The project is implemented in nine countries spanning three regions  Francophone Africa (Chad, Central African Republic, Ivory Coast), Asia-Pacific (Nepal, Afghanistan, Pakistan) and the Arab States (Occupied Palestinian Territory, Iraq, Sudan). At the center of this program are teams of country-level Capacity Promoters who work in tandem with Regional Program Managers to organize, facilitate and support the introduction and/or rolling out of several core tools for good GBV programming and coordination.",0,0
3090,2069,4,2. AOB,NULL,NULL,0,0
3092,0,1,DPRK,NULL,NULL,0,9
3093,0,1,The Impact of the Mass Media on Providing Humanitarian Assistance,NULL,"The Impact of the Mass Media on Providing Humanitarian AssistanceMr. Tim Peek, Executive Producer at NBC, will address some misperceptions not-for-profits organizations have about dealing with journalists and introduce a digital media production model that allows field staff and communications officers to better tell stories.",0,0
3095,0,1,Agenda,NULL,NULL,0,0
3099,1933,11,Background Documents in Zip File,NULL,NULL,0,0
3100,2028,1,Final Documents,NULL,NULL,0,0
3101,0,1,1. Trends in new media and reporting in humanitarian action,NULL,"Ben Parker, Director of the Integrated Regional Information Networks (IRIN), will brief on trends in new media and reporting in humanitarian action, with special reference to the 2011 Horn of Africa crisis. The decline of old media and the rise of social networks, mobile phones and easy-to-use online mapping is revolutionising how news and information is gathered and disseminated. How is this playing out in the humanitarian sector, and what trends are shaping coverage of crises and the practice of humanitarian information and communications?",0,0
3102,2074,1,1. Trends in new media and reporting in humanitarian action,NULL,"Ben Parker, Director of the Integrated Regional Information Networks (IRIN), will brief on trends in new media and reporting in humanitarian action, with special reference to the 2011 Horn of Africa crisis. The decline of old media and the rise of social networks, mobile phones and easy-to-use online mapping is revolutionising how news and information is gathered and disseminated. How is this playing out in the humanitarian sector, and what trends are shaping coverage of crises and the practice of humanitarian information and communications?",0,0
3103,2074,2,Background,NULL,"Ben Parker is a specialist in humanitarian affairs and media. Since 1989 he has worked mainly for UN agencies in Africa, but also as a freelance writer and technology consultant. From the early 1990s, he became involved in setting up some of the first e-mail systems in Ethiopia, Eritrea and Kenya. In 1995 he co-founded IRIN, a service covering humanitarian issues and parts of the world often under-reported, misunderstood or ignored. He set up the initial editorial and online systems for IRIN, and later moved into web publishing in the private sector with Africa Online. As a UN communications officer in Sudan from 2003-2006, he was closely involved in raising the alarm about Darfur internationally. After a brief stint at the European Commission, he returned to IRIN in 2006 as its global Editor-in-Chief and since 2009, its director. In 2011 he was also made interim head of OCHA's regional office in Nairobi.",0,0
3104,2074,3,2. AOB,NULL,NULL,0,0
