agendaID,calmeetID,agorder,agitem,agsubitem,agdescription,presenterID,agpublishlevel
3424,2211,6,Humanitarian Principles äóñ Preparation for the IASC Principals Discussion,,,0,0
3425,2211,7,"Responding to natural disasters in the 21st century: lessons learned from Hurricanes Katrina and Sandy, and their applicability to the IASC",,,0,0
3426,2211,8,General Background,,,0,9
3461,2211,0,Summary Record,,,0,0
3437,2206,1,Summary Record,,,0,0
3438,2206,1,Agenda,,,0,0
3389,2205,1,Presentation by Fordham on IASC Weekly: Crisis Coordination and Accountability,,,0,0
3390,2205,2,Presentation by Harvard on IASC Weekly: Crisis Coordination and Accountability,,,0,0
3391,2205,3,Presentation by Harvard on IASC Weekly: A Global Authority on Crisis Coordination,,,0,0
3385,2201,1,Strengthening Humanitarian Leadership,,"Ms. Claire Messina, senior Coordinator of OCHAäó»s Humanitarian Leadership Strengthening Unit, provides an update on strengthening humanitarian leadership. Update: In answer to a question posed during the event, the number of HCs, DHCs and RHCs from the HC Pool is currently 8 (23%), and once the candidates who were selected in the latest round deploy it will go up to 11 (31%). ",0,0
3406,2198,1,Logistics,,,0,0
3407,2198,0,Action Points,,,0,0
3373,2197,1,ES-KO Presentation,,,0,0
3358,2191,1,Presentation of Business.un Website,,"Presentation by Mr. Eddie Mackle from the UN Global Compact on the potential use of the Business.un website as a tool for humanitarian collaboration between UN agencies, NGOs, and the private sector.",0,0
3359,2191,2,Presentation on UN Foundation's Experience Partnering with Private Sector,,"Ms. Emily Ross from the UN Foundation presented on the UN Foundation's experiences in working with the private sector, and their role as a third party between the UN and private business.",0,0
3356,2184,1,1. Sri Lanka in transition: an OCHA perspective,,"Thierry Delbreuve, Deputy Chief of OCHA Coordination and Response Division (CRD) Geneva, and Jessica J. Jordan, Programme and Planning Advisor, OCHA CRD New York, will provide an overview about the transition in Sri Lanka with a specific focus on OCHA's transition and the implications for other humanitarian architecture in the country. Sri Lanka is a country in transition and OCHA along with its UN partners is in the process of down-sizing its operations. The recent mission by Jessica Jordan falls into OCHA CRD's overall efforts to strengthen OCHA transition programming.",0,0
3357,2184,2,2. AOB,,,0,0
3354,2183,1,Agenda,,,0,0
3355,2183,2,Background Paper,,,0,0
3372,2183,0,Summary Record and Action Points,,,0,0
3349,2182,1,11.30 - 11.45 Update on the humanitarian situation in the occupied Palestinian territory,,"OCHA - oPt The United Nations Office for the Coordination of Humanitarian Affairs in the occupied Palestinian territory (OCHA - oPt) was established in 2000 in response to the deteriorating humanitarian situation in the West Bank and Gaza caused by military incursions and closures - mobility restrictions imposed on the Palestinian civilians, local and international service providers. OCHA-oPt aims to improve the humanitarian situation by enhancing coordination between agencies to ensure effective distribution of humanitarian assistance. It also enhances coordination and decision making through its dissemination of humanitarian information and analysis of facts.",0,0
3350,2182,2,11.45 - 12.00 Update on UNRWA's activities and challenges in the occupied Palestinian territory,,"UNRWA The United Nations Relief and Works Agency for Palestine Refugees in the Near East provides assistance, protection and advocacy for some 5 million registered Palestine refugees in Jordan, Lebanon, Syria and the occupied Palestinian territory, pending a solution to their plight. The Agencyäó»s services encompass education, health care, relief, camp infrastructure and improvement, community support, microfinance and emergency response, including in times of armed conflict.",0,0
3351,2182,4,12:30 - 1:15 Briefing on Financial Tracking Service,,"Financial Tracking Service (FTS) FTS provides a global trackable database of international humanitarian aid - provided by donors or recipient organisations - with a focus on consolidated and flash appeals. Its real-time database also allows for searchable functions by contributions to specific emergencies, countries, organisations or sectors; in addition, customizable reports of global humanitarian aid are also available through FTS. FTS is managed by the UN Office for Coordination of Humanitarian Affairs (OCHA).",0,0
3352,2182,3,12.00 - 12.30 Q&A and Discussion,,"Moderated by Christelle Loupforest, Head of the IASC/ECHA Secretariat",0,0
3346,2181,1,1. Haiti in transition - Ongoing protection concerns and key human rights developments,,"Maria Clara Martin, Chief of the Americas Section, OHCHR, will discuss the findings of the recent Haiti mission of the OHCHR Assistant Secretary-General and OHCHR activities in Haiti. She will focus particularly on ongoing protection concerns in the country and identify key political and human rights developments, following the Haiti earthquake in 2010. ",0,0
3347,2181,2,2. AOB,,,0,0
3343,2179,1,1. The effective us of the global disaster alert and coordination system,,"Mr. Thomas Peter, Manager Emergency centre Relief Coordination Centre and GDACS Secretariat, OCHA, will discuss the effective use of the GDACS system, with special focus on the virtual on-site operations coordination centre (OSOCC). He will discuss, why this tool is a key for disaster managers worldwide and how it can be used effectively. Thomas Peter will also present new initiatives to improve the GDACS services, how they link to other coordination mechanisms and their opportunity to support cluster coordination. During the first days after major sudden-onset disasters, the affected country and a vast number of international actors collect and analyse information in order to plan their response. This activity is typically carried out simultaneously with varying speed, relevance and accuracy, using multiple information channels and applying different procedures. During the initial planning phase, there is usually little or no information exchange between international responders. Decisions are often based on patchy information, inaccurate sources or assumptions. The planned or mobilised assistance of other organisations is rarely drawn into consideration. This often results in duplication, gaps, overlap or even inappropriate response, occasionally associated with high costs. GDACS services aim at facilitating information exchange among all actors in support of decision-making and coordination. GDACS services build on the collective knowledge of disaster managers worldwide and the joint capacity of all relevant disaster information systems.",0,0
3344,2179,2,Background,,The global disaster alert and coordination system (GDACS) is a cooperation framework under the United Nations umbrella. It includes disaster managers and disaster information systems worldwide and aims at filling the information and coordination gap in the first phase after major disasters.GDACS provides real-time access to web-based disaster information systems and related coordination tools.,0,0
3345,2179,3,2. AOB,,,0,0
3353,2176,1,Full Agenda Attached,,Please see the attached document for the full 2 day agenda.,0,0
3341,2175,1,Agenda,,,0,0
3339,2174,1,Agenda,,,0,0
3340,2174,2,Notes of the meeting,,,0,0
3338,2173,2,Background Papers,,,0,0
3571,2173,1,Summary Record,,,0,0
3337,2172,1,Overview and Action Points,,,0,0
3342,2172,1,Agenda,,,0,0
3328,2170,1,1. Bridging the relief and development divide?,,"Richard Longhurst, Research Associate at the Institute of Development Studies at Sussex University, will discuss whether a stronger focus on programming for seasonality in livelihoods can address the relief and development divide. ",0,0
3329,2170,2,Background,,"Many parts of the world are affected by seasonality which is linked to variability in livelihoods, food security and incomes as well as infectious disease and sanitation problems. Seasonal contingencies can quickly extend into humanitarian disasters. But generally this is ignored in development programming. Planning for humanitarian interventions could also benefit from this perspective.",0,0
3330,2170,3,Presenter,,"Richard Longhurst is a development economist trained at London, Cornell and Sussex Universities. He has over thirty years experience in agriculture and nutrition, child health and child labour and UN reform, in addition to experience as an evaluation manager and practitioner. He has been a staff member of FAO, Ford Foundation, Commonwealth Secretariat and the ILO as well as consultant for UNICEF, WFP, WHO and UNAIDS. He is currently a Research Associate at the Institute of Development Studies at Sussex University.",0,0
3331,2170,4,2. Briefing on the occupied Palestinian territories,,"Maxwell Gaylard, United Nations Deputy Special Coordinator & United Nations Resident / Humanitarian Coordinator for occupied Palestinian territories until the end of August 2012, will share some of his experiences from this assignment.",0,0
3332,2170,5,3. AOB,,,0,0
3325,2169,1,11.30 - 12.00 Surveillance in Post Extreme Emergencies and Disasters (SPEED),,"Dr Soe Nyunt-U, WHO Representative in the Philippines, will give an overview of the Surveillance in Post Extreme Emergencies and Disasters (SPEED) Project, which won the Galing Likha Kalusugan award for innovation in health in the Phillipines. ",0,0
3326,2169,2,12.00 - 12.30 Discussion and Q & A,,"Ms. Christelle Loupforest, Head of the IASC/ECHA Secretariat, will facilitate a discussion and Q&A session. ",0,0
3321,2168,1,1. Clusters and co-facilitators: Lessons learnt from Co-facilitation in the DRC Protection Cluster,,"Cluster coordination varies from cluster to cluster, from country to country. Lessons learnt are emerging and expectations becoming harmonised. NGO co-facilitation, however, remains largely undocumentented territory, whilst the experience varies widely. Oxfam (since July 2010) and Save the Children (since December 2011), with ECHO funding, have placed full time co-facilitators in the DRC protection cluster. A recent evaluation looks at the lessons learnt from this, and compares the experience with other clusters in DRC and the protection cluster in other countries. It asks when cofacilitators can bring a value added to the functioning of a cluster, and what the NGO value added should be, including in countries with an integrated mission; what the engagement of the lead agency and cofacilitating organisation needs to be, what preconditions need to be in place, and under what circumstances cofacilitation can be successful. ",0,0
3322,2168,2,Presenters,,"The findings of this evaluation will be presented by: Ellie Kemp, Consultant, author of the Evaluation of the DRC Protection Cluster Co-facilitation project  Emma Fanning, Protection Coordinator, Oxfam GB, DRC  Virginie Vuylsteke, National Protection Cluster Co-Facilitator, Save the Children, DRC ",0,0
3323,2168,3,2. AOB,,,0,0
3333,2167,1,Agenda,,,0,0
3320,2165,1,Preparedness and Response Activities in the Pacific Island Countries,,"11.30 - 12.00 ""Preparedness and Response Activities in the Pacific Island Countries Mr. Peter Muller, the Head of OCHA's Regional Office for the Pacific will give an update on the various preparedness and response activities in the Pacific Island Countries. """,0,0
3315,2164,1,UNEP greening blue helmets,,"Background Greening the Blue Peacekeeping missions can potentially damage the local environment through pollution and waste. Greening the Blue initiative is an overarching policy to address environmental issues. The Rio + 20 conference in Brazil had two themes, a green economy in the context of poverty eradication and the institutional framework for sustainable development.",0,0
3316,2164,2,Environment and Peacekeeping,,"Background Greening the Blue Peacekeeping missions can potentially damage the local environment through pollution and waste. Greening the Blue initiative is an overarching policy to address environmental issues. The Rio + 20 conference in Brazil had two themes, a green economy in the context of poverty eradication and the institutional framework for sustainable development. ",0,0
3310,2163,1,1. The REACH Initiative: web mapping for improved assessment,,"Francesco Pisano, Manager of UNOSAT, and Vincent Annoni, REACH-Global Coordinator, will present on REACH Global, an initiative of ACTED, Impact Initiatives and UNITAR/UNOSAT that combines UNOSAT mapping skills with the field assessment competencies of ACTED and its partners to provide support to the Shelter Cluster. Other Clusters can benefit from this technology based initiative that has already been successful in a number of disasters and complex emergencies.Œæ",0,0
3311,2163,2,Background,,"REACH is an innovative tool that combines the usefulness of modern information technology, such as GIS, satellite analysis and web mapping, with rapid and well developed assessment methodologies. REACH was born in 2010 as a joint initiative of two INGOs (IMPACT Initiatives and ACTED) and one UN program (UNOSAT). REACHäó»s purpose is to promote and facilitate the development of information products that enhance the humanitarian communityäó»s decision making and planning capacity for emergency, reconstruction and development contexts, supporting and working within the framework of the humanitarian reform process. REACHäó»s overall objective is to enhance the effectiveness of planning and coordination by aid actors in countries that are in crisis or at-risk of crisis. REACH meets its objectives by promoting and facilitating the effective collection, organisation, processing and dissemination of key data to inform aid action.Œæ At global level, REACH partners with humanitarian coordination platforms (notably the clusters) in order to strengthen tools and methodologies related to: secondary data review; primary data-collection through assessment and remote sensing; data-storage; data-processing into maps and reports, capitalisation and dissemination of data. At country level, REACH teams are deployed to countries in crisis or at-risk-of-crisis in order to facilitate interagency collection, processing and dissemination of key humanitarian data. Country-level deployments are conducted in the framework of partnerships with aid coordination bodies, including UN agencies, clusters, inter-cluster initiatives, and other interagency initiatives.",0,0
3312,2163,3,2. Country update: Chad,,"Thomas Gurtner, Humanitarian Coordinator in Chad, will present the current humanitarian challenges in the transition context of Chad.",0,0
3313,2163,4,3. AOB,,,0,0
3306,2162,2,Update on Humanitarian Situation in the oPt,,"Occupied Palestinian Territory (oPt) One of the main challenges to humanitarian assistance in the oPt is limited humanitarian access and movement. Blockades in the region remain as physical obstacles to movement in and out of the oPt, restricting humanitarian response and coordination agreements. CARE international and other NGOs are calling for a lifting of the blockade. Additionally, violence threaten the security of the population and disrupt social services.",0,0
3307,2162,1,Update on Humanitarian Situation in the DPRK,,"DPRK The people of DPRK suffer from chronic food insecurity, poor health care, political and economic isolation and natural disasters. The UN has unveiled a plan to meet the humanitarian needs in the DPRK, and has presented an Overview Funding Document for 2012 to the international donor community, in order to respond to the humanitarian challenges. ",0,0
3308,2162,3,Update on the Gaza Blockade in the oPt,,"Occupied Palestinian Territory (oPt) One of the main challenges to humanitarian assistance in the oPt is limited humanitarian access and movement. Blockades in the region remain as physical obstacles to movement in and out of the oPt, restricting humanitarian response and coordination agreements. CARE international and other NGOs are calling for a lifting of the blockade. Additionally, violence threaten the security of the population and disrupt social services.",0,0
3301,2161,1,"1. Update on the humanitarian situation, response priorities and challenges in Yemen",,"The recent political, social and economic instability as well as the deteriorating security situation in Yemen have had a high toll on the civilian population, plunging the country into an acute humanitarian crisis. Over the past two years, severe food insecurity has doubled affecting 10 million people and almost 1 million children under age 5 suffer from malnutrition. More than half a million Yemenis are internally displaced due to ongoing fighting in both the north and the south.  ",0,0
3302,2161,2,Background,,"The scale of the humanitarian crisis goes beyond those that are displaced by conflict and affects nearly all parts of the country with millions of Yemenis in acute need of assistance. There is a need to readjust our perception of Yemen as an underdeveloped country having few conflict-induced humanitarian needs among a small section of war-affected and displaced people. Instead, the humanitarian crisis affects all parts of the population in all areas of the country.The humanitarian response has been significantly expanded in 2012 to address the growing humanitarian needs in Yemen. However, there are a number of challenges to the delivery of assistance; key among them are capacity, security and funding. It is urgent for both the Yemeni Government and the international community to prioritize this acute humanitarian crisis.",0,0
3303,2161,3,Presenter,,"Peter Neussl, Humanitarian Affairs Officer at the Coordination and Response Division Geneva, has returned from a six weeks mission to Yemen and will brief on the humanitarian situation and response challenges faced by the humanitarian community.",0,0
3304,2161,4,2. AOB,,,0,0
3299,2159,1,Action Points,,,0,0
3297,2158,1,Action Points,,,0,0
3296,2157,1,Action Points,,,0,0
3291,2155,1,Action Points,,,0,0
3285,2154,1,Update on Humanitarian Situation in the Comoros,,"Comoros:  Comoros is considered one of the worldäó»s poorest and least developed nations; the country lacks adequate infrastructure capacity necessary for development.  On 8 May 2012, torrential rainfall caused heavy floods in the region, causing devastation on water supply and agricultural land.  Due to water shortages and poor sanitation, there remains a high risk for a cholera outbreak. ",0,0
3286,2154,2,Update on Humanitarian Situation in the Philippines,,"In December 2011, Tropical Storm Washi struck the Philippines, affecting 624,600 people, and causing over 1,400 deaths and severe damage to households, agricultural land and infrastructure. The region of Mindanao, has a long history of conflict. As a result, four out of ten households were reportedly displaced from 2000 to 2010.",0,0
3288,2154,4,ECOSOC Humanitarian Affairs Segment,,"ECOSOC Humanitarian Affairs Segment (HAS):  This yearäó»s ECOSOC HAS will take place from 18-20 July 2012 in New York.  From the Secretary-Generaläó»s report on Strengthening of the Coordination of Emergency Humanitarian Assistance of the United Nations, the humanitarian field must address two significant challenges:  data-driven decision-making and strengthening partnership building for effective humanitarian assistance.",0,0
3289,2154,3,Community-Based Psychosocial Support,,"Community-Based Psychosocial Support:  Is there enough evidence of sufficient programming in the area of community-based psychosocial support and what are some of the main challenges?  Mr. Saji Thomas will discuss these and other questions, which are rarely talked about.  The IASC Guidelines on the Mental Health and Psychosocial Support in Emergency Settings offer pivotal advice to facilitate an appropriate response to mental health and psychosocial issues in emergency situations. ",0,0
3280,2153,1,1. Financing Preparedness - Findings of a Study (1st Phase) and What to Do About Them,,"In the context of rising demands placed on the humanitarian system and constrained donor finances, and considering a seeming inability to have all in place that we need for crises that we know very well will occur, preparedness is being discussed and developed at many levels and many stakeholders. In early 2011 the IASC tasked FAO as Task Team lead for Preparedness Financing to examine in detail the financing architecture. Development Initiatives was asked to examine this issue in detail. Questions were asked of not just financing and financing models themselves but also of definitions, institutions, donors, aid structures and actors of all kinds. The result of this work was a report launched by FAO and the IASC in December 2011. Part of this work was also an initiative to track funding for emergency preparedness over a longer period of time, through to the middle of 2012. A final piece of work has now been undertaken to place the results of that tracking exercise in context of the developments in policy and practice. ",0,0
3281,2153,2,Background,,"The results of this work are mixed. Although much of the humanitarian system is discussing preparedness and policy is being developed, there has been no increase in actual funding over the tracking period. Humanitarian financing mechanisms and the CAP have not changed significantly to provide more opportunities for preparedness financing. Donors are debating what to do with preparedness and are looking for options for financing but there has been little movement to date. Resilience is taking more and more of the focus which could impact both positively and negatively on financing for preparedness. Under the umbrella of resilience, there are new opportunities and challenges.",0,0
3282,2153,3,Presenters,,"Jan Kellett, independent consultant, will present on the reports findings. Sandra Aviles, Senior Officer, Humanitarian Affairs in the FAO Office in Geneva and Co-Chair of the IASC Humanitarian Financing SWG, will provide a brief update of the second phase of the country-based work on preparedness funding. ",0,0
3283,2153,4,2. AOB,,,0,0
3271,2151,1,Update on the Humanitarian Situation in Colombia,,"Colombia:  Violent conflict between Government and guerilla groups pressure the socio-political environment in Colombia, leading to significant displaced populations and exploitation of vulnerable groups. Despite a growing economy, Colombia is still affected by considerable gaps in social inequality and poverty. In addition, the region remains increasingly vulnerable to natural disaster such as floods and earthquakes.  Watchlist Report on Children and Armed Conflict:  Watchlist's latest report: No One to Trust: Children and Armed Conflict in Colombia,focusses on the forced recruitment of girls and boys into Colombiaäó»s ongoing decades-long civil war. Children are subjected to acts of killing, sexual violence, and attacks against schools. The report indicates an estimated 3.9 million äóñ 5.3 million internally displaced people in Colombia are under 18 years of age.",0,0
3272,2151,2,Humanitarian Situation in Mali,,"Mali:  Droughts and violent conflict between armed forces remain ongoing concerns in Mali, leading to distinct food-insecurity throughout the country. National assessments indicate up to 4.6 million people in Mali are vulnerable to food insecurity. Within Mali, it is estimated that 165,257 remain displaced; over 200,000 are refugees scattered in neighbouring countries. ",0,0
3269,2150,1,Humanitarian Situation in Iraq,,"The Secretary-General has recently appointed Ms. Jacqui Badcock as the Deputy SRSG/UN Resident/Humanitarian Coordinator for Iraq. She is keen to discuss the humanitarian challenges and ongoing response efforts with the IASC community in NY. The working environment in Iraq remains challenging, as the country undergoes transition to development. ",0,0
3270,2150,2,Achieving a Comprehensive and Robust Arms Trade Treaty - the Role of Humanitarian Actors,,"Arms Trade Treaty: The United Nations Conference on the Arms Trade Treaty will be held in July. Their aim is to adopt international, legally binding standards to govern the transfer of conventional weapons. The conference represents a fundamental opportunity to establish comprehensive and robust standards to prevent the transfer of weapons where there is a risk that the weapons will be used to perpetrate serious violations of international humanitarian law and human rights law and undermine sustainable development. It is essential that States strive for a comprehensive treaty to make people safer by reducing the human cost of inadequate controls on arms transfers. Humanitarian actors have an important role to play in advocating for such a treaty.",0,0
3267,2149,1,Background,,"Google Crisis Response tools provide accessibility to information in times of natural disaster and humanitarian crisis.  Its technological features - such as Public Alerts, Person Finder, Maps, Fusion Tables, and Docs - offer solutions to information exchange, risk mapping, and resource sharing in emergencies. In partnership with relief organizations, the Google Crisis Response team has assisted in the response to major disasters including in Pakistan and Haiti.",0,0
3261,2148,1,"9h30 - Opening Remarks by IOM Director General, Mr William Lacy Swing ",,,0,0
3262,2148,2,9h45 - Screening of 'The Whistleblower',,,0,0
3263,2148,3,11h45 - Panel discussion,,"Panellists will be: Ms. Marie Elseroad, International Medical Corps, Co-Chair of the IASC Task Force on PSEA  Ms. Beris Gwynne, Director World Vision Geneva, Leader for Global Accountability Œæ  Ms. Lauren Landis, Director WFP Geneva, WFP Senior Focal Point on PSEA  Mr. Ngonlardje-Kabra Mbaidjol, UNHCR Director Ethics ",0,0
3264,2148,4,12h30 - Closing remarks,,,0,0
3256,2147,1,1. Achieving a Comprehensive and Robust Arms Trade Treaty - the Role of Humanitarian Actors,,"In July, Member States will gather in New York for the United Nations Conference on the Arms Trade Treaty.  Their aim is to adopt international, legally binding standards to govern the transfer of conventional weapons.  The conference represents a fundamental opportunity to establish comprehensive and robust standards to prevent the transfer of weapons where there is a risk that the weapons will be used to to perpetrate serious violations of international humanitarian law and human rights law and undermine sustainable development.  It is essential that States strive for a comprehensive ATT that will have a powerful impact in making people safer by reducing the human cost of inadequate controls on arms transfers.  Humanitarian actors have an important role to play in advocating for such a treaty. ",0,0
3257,2147,2,Panel,,"Anna Macdonald, Head of Arms Control Campaign, Oxfam GB Nathalie Weizmann, Legal Adviser, Arms Unit, ICRC Simon Bagshaw, Protection and Displacement Section, OCHA",0,0
3258,2147,3,Focus,,The panellists will provide an overview of the ATT process to date and provide information on advocacy initiatives that are being planned in the lead up to the July conference which IASC members are encouraged to support.,0,0
3259,2147,4,2. AOB,,,0,0
3251,2146,1,1. Were we prepared? Addressing the humanitarian situation in the Sahel Region,,"Given the ongoing humanitarian crisis in some parts of the Sahel region, we are very pleased to invite you to a discussion about the challenges of responding to the humanitarian needs in the region and about how support can be provided in addressing them. The discussion will identify pertaining challenges that need to be addressed, including the spill-over effect of the violence in Mali on neighbouring countries and the need for a coherent regional response. Considering that first signs of a potential crisis in the Sahel region were already visible towards the end of 2011, the panel will also reflect on whether or not humanitarian organisations and their partners on the ground were sufficiently prepared. The panel will discuss the effectiveness of the early warning mechanisms and the response of the major actors: government institutions, UN institutions, NGOs and donors. What should all partners do to prevent and to mitigate the recurrence of the same type of crisis in the future?",0,0
3252,2146,2,Panel,,"The Panel will be joined by: Pascal Karorero, Humanitarian Coordinator in Burkina Faso Aurelien Agbenonci, Humanitarian Coordinator in Mali David Gressly, Humanitarian Coordinator for the Sahel Region ",0,0
3253,2146,3,2. Strengthening our accountability for delivery,,"Towards the end of the discussion, Robert Schofield, Interim Executive Director, HAP International, will concisely present the key findings from the 2011 Humanitarian Accountability Report, which includes; an overview of Humanitarian Accountability in 2011, views of people affected by the food crisis in Kenya last year and findings from HAPäó»s annual perceptions of Humanitarian Accountability Survey. The full report will be made available at the meeting.",0,0
3254,2146,4,3. AOB,,,0,0
3247,2145,1,1. Local capacity and partnerships in emergency assistance,,"Katherine Nightingale, Senior Advocacy and Policy Officer for Humanitarian Issues, Christian Aid äóñ ACT Alliance, will discuss the findings of the report ""Building the future of humanitarian aid: local capacity and partnerships in emergency assistance."" Drawing on her research for the report, Katherine proposes three areas for action, shares current NGO thinking and discusses how the IASC could see these working within efforts to ensure disaster prevention and response are integrated into the post-2015 framework.",0,0
3248,2145,2,Background,,"Whilst the importance of local capacity for disaster prevention and response is consistently recognised in emergency response evaluations, local and national humanitarian actors continue to be side-lined and partnership approaches devalued as inherently risky within the sector.  The role of local and national civil society was a central debate at the ICVA assembly in March 2012 and its importance is shaping thinking on resilience and disaster-proof development in debates on Rio+20 and post-2015. A significant step-change is needed in practice, mindset, funding and coordination structures if the humanitarian capacity is to be built and empowered to deal with the changing nature of disaster risks and response management.",0,0
3249,2145,3,2. AOB,,,0,0
3242,2144,1,Presentation from GPPI,,Associate Director Julia Steets will talk about the role of evaluations and research on humanitarian aid.,0,0
3243,2144,2,Workshop from GPPI,,Project Manager Andrea Binder will facilitate a workshop on an interesting case study in project management.,0,0
3244,2144,3,Discussion of Solutions,,The members of the audience are invited to share their solutions to the presented cases.,0,0
3245,2144,4,De-briefing on Somalia,,The UN Country Team will give an update on the humanitarian situation in Somalia.,0,0
3238,2143,1,The UN-Foundation; leveraging funds to promote development.,,Executive Director Susan Meyers will talk about the role of foundations in humanitarian aid.,0,0
3239,2143,2,Access to Funding; A new tool for NGOs.,,Director Michele Demers Gluck will brief us on the recent launch of the ACCESS tool for NGOs.,0,0
3240,2143,3,Discussion on Foundations and Fundraising.,,Representatives from the New York-based NGOs are able to share best practices and discuss the changing landscape of fundraising.,0,0
3235,2142,1,Introducing: UN-Woman; the newest member of the UN-system,,Dept. Director Joanne Sandler will talk about the changes to the UN-system now that there is a single agency to promote the rights of women.,0,0
3236,2142,2,The Role of Women in Humanitarian Aid,,Gender Focal Point Kate Burns will talk about the role of women in the Humanitarian Field.,0,0
3237,2142,3,Mergers and Acquisitions; how to unify separate organizations?,,Consultant Yana Watson will outline opportunities and threats to the new UN-Women agency.,0,0
3232,2141,1,UN-able to Influence the News?,,"Mr. Ian Williams, a critical journalist, will give his perspective on the UN-ability to influence the mass media. ",0,0
3233,2141,2,Successful Strategies of the Communication and Information Branch,,Sarah Telford from the Communication and Information Branch will talk about some of the stories she got into the media.,0,0
3234,2141,3,Sharing of Advocacy Strategies,,"Open the floor to our NGO partners, to share successful advocacy events and stories. ",0,0
3229,2140,1,Internally Displaced People in Iraq and Haiti,,"Mr. Walter Kaelin, Special Representative to the Secretary General, will discuss his findings during the field mission to Iraq and Haiti. ",0,0
3230,2140,2,The Humanitarian Response in Pakistan,,"Mr. Simon Lawry-White, Chief of the IASC Secretariat, will present some first insights and share his experiences about his work in Multan in Pakistan. For six weeks, Simon Lawry-White was on emergency response roster deployment from the IASC Secretariat as Head of OCHA in Multan where he coordinated the humanitarian community's emergency response to the floods in Punjab. ",0,0
3227,2138,1,Humanitarian Affairs in Uganda,,,0,0
3224,2137,1,Briefing on the World Humanitarian Day Campaign,,"Mr. Oliver Lacey-Hall, Chief of the Communication Services Section, will tell us how he organized the successful World Humanitarian Day, which took place August 19, 2010. ",0,0
3225,2137,2,Outcomes of the 65th Session of the General Assembly,,"Ms. Natasha Kindergan, Head of the Intergovernmental Support Section will brief on highlights from the MDG Summit and the GA's 65th session General Debate, with a focus on issues relevant for humanitarian affairs.",0,0
3374,2136,1,Logistics,,,0,0
3375,2136,2,Agenda,,,0,0
3376,2136,3,Welcoming Remarks,,,0,0
3377,2136,4,Opening Remarks and Update on Urgent Operational Issues,,,0,0
3378,2136,5,Transformative Agenda,,,0,0
3379,2136,6,"Resilience, including disaster preparedness and lessons from Sahel and Horn of Africa - Ways Forward",,,0,0
3380,2136,7,Lunch - Dialogue with ECHO on Resilience,,,0,0
3381,2136,8,Accountability to Affected People and Prevention of Sexual Abuse and Exploitation,,,0,0
3382,2136,9,IASC Forward Agenda äóñ 2013-2015,,,0,0
3383,2136,10,Any other Business,,,0,0
3384,2136,11,For information only,,,0,0
3387,2136,0,Summary Record and Action Points,,,0,0
